item_id,doi,wos_id,scopus_id,openalex_id,s2_id,pubmed_id,dimensions_id,publication_year,source,title,username,incl|1,incl|0,reason|0,reason|1,reason|2
8a6ad26e-05ce-4c23-ae84-9ac852dd9db6,10.32782/2663-5941/2023.3.1/13,,,W4385917217,,,,2023,Scientific notes of Taurida National V I Vernadsky University Series Technical Sciences,VENTILATION AND AIR CONDITIONING SYSTEMS FOR A HOSPITAL WARD,coder_007,1,0,1,0,0
8a6ad26e-05ce-4c23-ae84-9ac852dd9db6,10.32782/2663-5941/2023.3.1/13,,,W4385917217,,,,2023,Scientific notes of Taurida National V I Vernadsky University Series Technical Sciences,VENTILATION AND AIR CONDITIONING SYSTEMS FOR A HOSPITAL WARD,coder_008,1,0,,,
8a72b4c9-6787-4c39-8ad5-961a41ebe08c,10.3974/geodb.2021.12.37.v1,,,W4210733955,,,,2022,GCdataPR,"Nandaqiao Reservoir, Winter Fish-catching Place in Panshi, Jilin Province of China",coder_009,1,0,,,
8a72b4c9-6787-4c39-8ad5-961a41ebe08c,10.3974/geodb.2021.12.37.v1,,,W4210733955,,,,2022,GCdataPR,"Nandaqiao Reservoir, Winter Fish-catching Place in Panshi, Jilin Province of China",coder_010,0,1,,,
8a72b4c9-6787-4c39-8ad5-961a41ebe08c,10.3974/geodb.2021.12.37.v1,,,W4210733955,,,,2022,GCdataPR,"Nandaqiao Reservoir, Winter Fish-catching Place in Panshi, Jilin Province of China",coder_004,0,1,,,
8a72b4c9-6787-4c39-8ad5-961a41ebe08c,10.3974/geodb.2021.12.37.v1,,,W4210733955,,,,2022,GCdataPR,"Nandaqiao Reservoir, Winter Fish-catching Place in Panshi, Jilin Province of China",coder_011,0,1,,,
8aa18774-ccf8-4107-8df3-0f0f001a57d0,,,,W2351496862,,,,2004,Pollution Control Technology,Study on Injecting of Solidified Oil Sludge after Change Water Quality in Linnan Oil Field,coder_009,1,0,,,
8aa18774-ccf8-4107-8df3-0f0f001a57d0,,,,W2351496862,,,,2004,Pollution Control Technology,Study on Injecting of Solidified Oil Sludge after Change Water Quality in Linnan Oil Field,coder_010,0,1,,,
8aa18774-ccf8-4107-8df3-0f0f001a57d0,,,,W2351496862,,,,2004,Pollution Control Technology,Study on Injecting of Solidified Oil Sludge after Change Water Quality in Linnan Oil Field,coder_004,0,1,,,
8aa18774-ccf8-4107-8df3-0f0f001a57d0,,,,W2351496862,,,,2004,Pollution Control Technology,Study on Injecting of Solidified Oil Sludge after Change Water Quality in Linnan Oil Field,coder_011,0,1,,,
8aad7efc-3362-4ce4-8b30-400e3ebf2fac,10.3389/fmicb.2025.1577852,,,W4408135177,,https://pubmed.ncbi.nlm.nih.gov/40104595,,2025,Frontiers in Microbiology,Editorial: Omics technologies and bioinformatic tools in probiotic research,coder_004,0,1,,,
8aad7efc-3362-4ce4-8b30-400e3ebf2fac,10.3389/fmicb.2025.1577852,,,W4408135177,,https://pubmed.ncbi.nlm.nih.gov/40104595,,2025,Frontiers in Microbiology,Editorial: Omics technologies and bioinformatic tools in probiotic research,coder_001,0,1,,,
8aad7efc-3362-4ce4-8b30-400e3ebf2fac,10.3389/fmicb.2025.1577852,,,W4408135177,,https://pubmed.ncbi.nlm.nih.gov/40104595,,2025,Frontiers in Microbiology,Editorial: Omics technologies and bioinformatic tools in probiotic research,coder_002,0,1,,,
8abcffdf-1e88-45a2-900a-ec12de0fe749,10.1186/s12889-024-20893-z,,,W4405080033,,https://pubmed.ncbi.nlm.nih.gov/39639275,,2024,BMC Public Health,The complexity of addressing equity in COVID-19-related global health governance and population health research priorities in Canada: a multilevel qualitative study,coder_004,0,1,,,
8abcffdf-1e88-45a2-900a-ec12de0fe749,10.1186/s12889-024-20893-z,,,W4405080033,,https://pubmed.ncbi.nlm.nih.gov/39639275,,2024,BMC Public Health,The complexity of addressing equity in COVID-19-related global health governance and population health research priorities in Canada: a multilevel qualitative study,coder_013,0,1,,,
8abcffdf-1e88-45a2-900a-ec12de0fe749,10.1186/s12889-024-20893-z,,,W4405080033,,https://pubmed.ncbi.nlm.nih.gov/39639275,,2024,BMC Public Health,The complexity of addressing equity in COVID-19-related global health governance and population health research priorities in Canada: a multilevel qualitative study,coder_014,0,1,,,
8acf568b-9a90-4f5d-be80-395e68a2d387,10.21831/diklus.v5i2.37141,,,W3204271222,,,,2021,Diklus Jurnal Pendidikan Luar Sekolah,Model Pemberdayaan Kewirausahaan Mandiri Masyarakat di Masa Pandemi Covid-19: Sebuah Kajian Literatur,coder_000,0,1,,,
8acf568b-9a90-4f5d-be80-395e68a2d387,10.21831/diklus.v5i2.37141,,,W3204271222,,,,2021,Diklus Jurnal Pendidikan Luar Sekolah,Model Pemberdayaan Kewirausahaan Mandiri Masyarakat di Masa Pandemi Covid-19: Sebuah Kajian Literatur,coder_004,0,1,,,
8acf568b-9a90-4f5d-be80-395e68a2d387,10.21831/diklus.v5i2.37141,,,W3204271222,,,,2021,Diklus Jurnal Pendidikan Luar Sekolah,Model Pemberdayaan Kewirausahaan Mandiri Masyarakat di Masa Pandemi Covid-19: Sebuah Kajian Literatur,coder_005,0,1,,,
8ad54657-1f9e-4e22-928e-2fee7a909b6e,10.54254/2977-3903/2025.26097,,,W4413306055,,,,2025,Advances in Engineering Innovation,A review of stress analysis on materials and structures for flywheel energy storage systems,coder_000,0,1,,,
8ad54657-1f9e-4e22-928e-2fee7a909b6e,10.54254/2977-3903/2025.26097,,,W4413306055,,,,2025,Advances in Engineering Innovation,A review of stress analysis on materials and structures for flywheel energy storage systems,coder_007,0,1,,,
8ad54657-1f9e-4e22-928e-2fee7a909b6e,10.54254/2977-3903/2025.26097,,,W4413306055,,,,2025,Advances in Engineering Innovation,A review of stress analysis on materials and structures for flywheel energy storage systems,coder_008,0,1,,,
8ad8749f-dfca-4796-806e-ea33bf1d67dd,10.1016/j.ijrefrig.2024.06.005,,,W4399630840,,,,2024,International Journal of Refrigeration,Investigation on improving the multi-operating condition performance of a rotary compressor based on variable stiffness valve,coder_004,0,1,,,
8ad8749f-dfca-4796-806e-ea33bf1d67dd,10.1016/j.ijrefrig.2024.06.005,,,W4399630840,,,,2024,International Journal of Refrigeration,Investigation on improving the multi-operating condition performance of a rotary compressor based on variable stiffness valve,coder_001,0,1,,,
8ad8749f-dfca-4796-806e-ea33bf1d67dd,10.1016/j.ijrefrig.2024.06.005,,,W4399630840,,,,2024,International Journal of Refrigeration,Investigation on improving the multi-operating condition performance of a rotary compressor based on variable stiffness valve,coder_002,0,1,,,
8ad959b0-5190-475e-9724-52b611e20ad6,10.1001/jama.1987.03400170063020,,,W2076676132,,,,1987,JAMA,Physicians on Aeromedical Teams,coder_001,0,1,,,
8ad959b0-5190-475e-9724-52b611e20ad6,10.1001/jama.1987.03400170063020,,,W2076676132,,,,1987,JAMA,Physicians on Aeromedical Teams,coder_019,0,1,,,
8ad959b0-5190-475e-9724-52b611e20ad6,10.1001/jama.1987.03400170063020,,,W2076676132,,,,1987,JAMA,Physicians on Aeromedical Teams,coder_002,0,1,,,
8ae584a8-15a1-4134-afe3-403afaf08f89,10.1182/blood-2018-99-114976,,,W2980522166,,,,2018,Blood,Reconstituted Bay 81-8973 Factor VIII Stability Supports Its Suitability for Continuous Infusion for up to 24 Hours,coder_009,1,0,,,
8ae584a8-15a1-4134-afe3-403afaf08f89,10.1182/blood-2018-99-114976,,,W2980522166,,,,2018,Blood,Reconstituted Bay 81-8973 Factor VIII Stability Supports Its Suitability for Continuous Infusion for up to 24 Hours,coder_010,0,1,,,
8ae584a8-15a1-4134-afe3-403afaf08f89,10.1182/blood-2018-99-114976,,,W2980522166,,,,2018,Blood,Reconstituted Bay 81-8973 Factor VIII Stability Supports Its Suitability for Continuous Infusion for up to 24 Hours,coder_004,0,1,,,
8ae584a8-15a1-4134-afe3-403afaf08f89,10.1182/blood-2018-99-114976,,,W2980522166,,,,2018,Blood,Reconstituted Bay 81-8973 Factor VIII Stability Supports Its Suitability for Continuous Infusion for up to 24 Hours,coder_011,0,1,,,
8aeb4a37-0868-4ab2-9bb5-0541efe6ae58,10.47671/tvg.77.21.079,,,W3175285169,,,,2021,Tijdschrift voor Geneeskunde,Urgentiegeneeskunde bij rampen: mogelijkheden tot verbetering voor artsen in opleiding?,coder_001,1,0,,,
8aeb4a37-0868-4ab2-9bb5-0541efe6ae58,10.47671/tvg.77.21.079,,,W3175285169,,,,2021,Tijdschrift voor Geneeskunde,Urgentiegeneeskunde bij rampen: mogelijkheden tot verbetering voor artsen in opleiding?,coder_018,0,1,,,
8aeb4a37-0868-4ab2-9bb5-0541efe6ae58,10.47671/tvg.77.21.079,,,W3175285169,,,,2021,Tijdschrift voor Geneeskunde,Urgentiegeneeskunde bij rampen: mogelijkheden tot verbetering voor artsen in opleiding?,coder_002,0,1,,,
8af08583-01de-4628-a5b1-e5f9a8bb10d5,10.1109/icsgrc65918.2025.11159791,,,W4414322898,,,,2025,,Performance of Multi-layered Transfer Learning in Classification of Philippine Rice Leaf Diseases,coder_000,0,1,,,
8af08583-01de-4628-a5b1-e5f9a8bb10d5,10.1109/icsgrc65918.2025.11159791,,,W4414322898,,,,2025,,Performance of Multi-layered Transfer Learning in Classification of Philippine Rice Leaf Diseases,coder_001,0,1,,,
8af08583-01de-4628-a5b1-e5f9a8bb10d5,10.1109/icsgrc65918.2025.11159791,,,W4414322898,,,,2025,,Performance of Multi-layered Transfer Learning in Classification of Philippine Rice Leaf Diseases,coder_002,0,1,,,
8afe8ffc-5f84-4c73-b6ad-47f5c366e671,10.12989/mwt.2019.10.1.067,,,W3162750150,,,,2019,Membrane Water Treatment,Factors affecting the infiltration rate and removal of suspended solids in gravel-filled stormwater management structures,coder_001,1,0,,,
8afe8ffc-5f84-4c73-b6ad-47f5c366e671,10.12989/mwt.2019.10.1.067,,,W3162750150,,,,2019,Membrane Water Treatment,Factors affecting the infiltration rate and removal of suspended solids in gravel-filled stormwater management structures,coder_018,0,1,,,
8afe8ffc-5f84-4c73-b6ad-47f5c366e671,10.12989/mwt.2019.10.1.067,,,W3162750150,,,,2019,Membrane Water Treatment,Factors affecting the infiltration rate and removal of suspended solids in gravel-filled stormwater management structures,coder_002,0,1,,,
8b1252f8-ae33-4680-8a57-3bfc4103f98e,10.1109/twc.2014.2333744,,,W2077975268,,,,2014,IEEE Transactions on Wireless Communications,Dynamic Cooperative Secondary Access in Hierarchical Spectrum Sharing Networks,coder_006,0,1,,,
8b1252f8-ae33-4680-8a57-3bfc4103f98e,10.1109/twc.2014.2333744,,,W2077975268,,,,2014,IEEE Transactions on Wireless Communications,Dynamic Cooperative Secondary Access in Hierarchical Spectrum Sharing Networks,coder_004,0,1,,,
8b1252f8-ae33-4680-8a57-3bfc4103f98e,10.1109/twc.2014.2333744,,,W2077975268,,,,2014,IEEE Transactions on Wireless Communications,Dynamic Cooperative Secondary Access in Hierarchical Spectrum Sharing Networks,coder_005,0,1,,,
8b166273-1345-43f1-9a9b-02419cf2aad7,10.3390/md18010022,,,W2998733713,,https://pubmed.ncbi.nlm.nih.gov/31888028,,2019,Marine Drugs,New Napyradiomycin Analogues from Streptomyces sp. Strain CA-271078,coder_001,0,1,,,
8b166273-1345-43f1-9a9b-02419cf2aad7,10.3390/md18010022,,,W2998733713,,https://pubmed.ncbi.nlm.nih.gov/31888028,,2019,Marine Drugs,New Napyradiomycin Analogues from Streptomyces sp. Strain CA-271078,coder_018,0,1,,,
8b166273-1345-43f1-9a9b-02419cf2aad7,10.3390/md18010022,,,W2998733713,,https://pubmed.ncbi.nlm.nih.gov/31888028,,2019,Marine Drugs,New Napyradiomycin Analogues from Streptomyces sp. Strain CA-271078,coder_002,0,1,,,
8b239ec5-01e9-4d65-b007-e4a95e3be54c,,,,W585776629,,,,1989,,"GENDER, TRANSPORT AND EMPLOYMENT: THE IMPACT OF TRAVEL CONSTRAINTS. CHAPTER 3. HOUSEHOLD ORGANISATION AND TRAVEL BEHAVIOUR",coder_004,0,1,,,
8b239ec5-01e9-4d65-b007-e4a95e3be54c,,,,W585776629,,,,1989,,"GENDER, TRANSPORT AND EMPLOYMENT: THE IMPACT OF TRAVEL CONSTRAINTS. CHAPTER 3. HOUSEHOLD ORGANISATION AND TRAVEL BEHAVIOUR",coder_005,0,1,,,
8b239ec5-01e9-4d65-b007-e4a95e3be54c,,,,W585776629,,,,1989,,"GENDER, TRANSPORT AND EMPLOYMENT: THE IMPACT OF TRAVEL CONSTRAINTS. CHAPTER 3. HOUSEHOLD ORGANISATION AND TRAVEL BEHAVIOUR",coder_012,0,1,,,
8b274a51-4fac-40af-af60-a484275d0eb9,10.3389/feart.2021.811621,,,W4200399645,,,,2021,Frontiers in Earth Science,Trends and Climate Response in the Phenology of Crops in Northeast China,coder_000,1,0,,,
8b274a51-4fac-40af-af60-a484275d0eb9,10.3389/feart.2021.811621,,,W4200399645,,,,2021,Frontiers in Earth Science,Trends and Climate Response in the Phenology of Crops in Northeast China,coder_004,1,0,,,
8b274a51-4fac-40af-af60-a484275d0eb9,10.3389/feart.2021.811621,,,W4200399645,,,,2021,Frontiers in Earth Science,Trends and Climate Response in the Phenology of Crops in Northeast China,coder_005,1,0,,,
8b27bad3-a58a-4bbd-861f-02f69102751b,10.1016/j.enbuild.2018.10.025,,,W2897844530,,,,2018,Energy and Buildings,,coder_004,0,1,,,
8b27bad3-a58a-4bbd-861f-02f69102751b,10.1016/j.enbuild.2018.10.025,,,W2897844530,,,,2018,Energy and Buildings,,coder_005,1,0,,,
8b27bad3-a58a-4bbd-861f-02f69102751b,10.1016/j.enbuild.2018.10.025,,,W2897844530,,,,2018,Energy and Buildings,,coder_012,0,1,,,
8b28ccd1-8e5c-41b0-9e3c-bf86748ea773,10.1109/indin.2016.7819253,,,W2574195080,,,,2016,,Implementation of an industrial visualization model for collaborative networks,coder_006,0,1,,,
8b28ccd1-8e5c-41b0-9e3c-bf86748ea773,10.1109/indin.2016.7819253,,,W2574195080,,,,2016,,Implementation of an industrial visualization model for collaborative networks,coder_004,0,1,,,
8b28ccd1-8e5c-41b0-9e3c-bf86748ea773,10.1109/indin.2016.7819253,,,W2574195080,,,,2016,,Implementation of an industrial visualization model for collaborative networks,coder_005,0,1,,,
8b574128-e4ba-41af-af53-f44df8976fd9,10.1088/1755-1315/200/1/012052,,,W2902060179,,,,2018,IOP Conference Series Earth and Environmental Science,Governance reform and climate change response,coder_009,1,0,,,
8b574128-e4ba-41af-af53-f44df8976fd9,10.1088/1755-1315/200/1/012052,,,W2902060179,,,,2018,IOP Conference Series Earth and Environmental Science,Governance reform and climate change response,coder_010,0,1,,,
8b574128-e4ba-41af-af53-f44df8976fd9,10.1088/1755-1315/200/1/012052,,,W2902060179,,,,2018,IOP Conference Series Earth and Environmental Science,Governance reform and climate change response,coder_011,1,0,,,
8b5b8139-49f7-4944-99da-86e4b1e6f923,10.20944/preprints202106.0457.v1,,,W3172494361,,,,2021,Preprints.org,Transition Modeling for Low Pressure Turbines Using Computational Fluid Dynamics Driven Machine Learning,coder_001,0,1,,,
8b5b8139-49f7-4944-99da-86e4b1e6f923,10.20944/preprints202106.0457.v1,,,W3172494361,,,,2021,Preprints.org,Transition Modeling for Low Pressure Turbines Using Computational Fluid Dynamics Driven Machine Learning,coder_018,0,1,,,
8b5b8139-49f7-4944-99da-86e4b1e6f923,10.20944/preprints202106.0457.v1,,,W3172494361,,,,2021,Preprints.org,Transition Modeling for Low Pressure Turbines Using Computational Fluid Dynamics Driven Machine Learning,coder_002,0,1,,,
8b6bc2ab-f71e-4e34-9e50-1f667b06d864,10.1111/1467-8551.12159,,,W2267721987,,,,2016,British Journal of Management,Alliance‐building Process as Inhibiting Factor for SME International Alliances,coder_006,0,1,,,
8b6bc2ab-f71e-4e34-9e50-1f667b06d864,10.1111/1467-8551.12159,,,W2267721987,,,,2016,British Journal of Management,Alliance‐building Process as Inhibiting Factor for SME International Alliances,coder_000,0,1,,,
8b6bc2ab-f71e-4e34-9e50-1f667b06d864,10.1111/1467-8551.12159,,,W2267721987,,,,2016,British Journal of Management,Alliance‐building Process as Inhibiting Factor for SME International Alliances,coder_007,0,1,,,
8b6bc2ab-f71e-4e34-9e50-1f667b06d864,10.1111/1467-8551.12159,,,W2267721987,,,,2016,British Journal of Management,Alliance‐building Process as Inhibiting Factor for SME International Alliances,coder_008,0,1,,,
8b706986-c99c-4daf-950f-a602b8e92ddc,10.1007/s10064-016-0948-5,,,W2532990449,,,,2016,Bulletin of Engineering Geology and the Environment,,coder_000,0,1,,,
8b706986-c99c-4daf-950f-a602b8e92ddc,10.1007/s10064-016-0948-5,,,W2532990449,,,,2016,Bulletin of Engineering Geology and the Environment,,coder_004,0,1,,,
8b706986-c99c-4daf-950f-a602b8e92ddc,10.1007/s10064-016-0948-5,,,W2532990449,,,,2016,Bulletin of Engineering Geology and the Environment,,coder_008,0,1,,,
8b7124f7-a440-4396-9aa0-8a400603f3b6,,,,W2380450691,,,,2006,Journal of Safety Science and Technology,Analysis on natural gas explosion aftereffect in the ignition procedure after blowout,coder_006,0,1,,,
8b7124f7-a440-4396-9aa0-8a400603f3b6,,,,W2380450691,,,,2006,Journal of Safety Science and Technology,Analysis on natural gas explosion aftereffect in the ignition procedure after blowout,coder_001,0,1,,,
8b7124f7-a440-4396-9aa0-8a400603f3b6,,,,W2380450691,,,,2006,Journal of Safety Science and Technology,Analysis on natural gas explosion aftereffect in the ignition procedure after blowout,coder_013,1,0,,,
8b77705f-431d-401e-aa0c-5a0cc13a8024,10.3901/jme.2010.17.192,,,W2314619470,,,,2010,Journal of Mechanical Engineering,Mechanical response of KDP single crystal using nanoindentation technique,coder_009,1,0,,,
8b77705f-431d-401e-aa0c-5a0cc13a8024,10.3901/jme.2010.17.192,,,W2314619470,,,,2010,Journal of Mechanical Engineering,Mechanical response of KDP single crystal using nanoindentation technique,coder_010,0,1,,,
8b77705f-431d-401e-aa0c-5a0cc13a8024,10.3901/jme.2010.17.192,,,W2314619470,,,,2010,Journal of Mechanical Engineering,Mechanical response of KDP single crystal using nanoindentation technique,coder_011,0,1,,,
8bb7b900-71af-43ad-a49f-1b396268ea45,10.1152/ajpheart.00373.2007,,,W2094612016,,https://pubmed.ncbi.nlm.nih.gov/17434980,,2007,American Journal of Physiology-Heart and Circulatory Physiology,"Decreased age-related cardiac dysfunction, myocardial nitrative stress, inflammatory gene expression, and apoptosis in mice lacking fatty acid amide hydrolase",coder_006,0,1,,,
8bb7b900-71af-43ad-a49f-1b396268ea45,10.1152/ajpheart.00373.2007,,,W2094612016,,https://pubmed.ncbi.nlm.nih.gov/17434980,,2007,American Journal of Physiology-Heart and Circulatory Physiology,"Decreased age-related cardiac dysfunction, myocardial nitrative stress, inflammatory gene expression, and apoptosis in mice lacking fatty acid amide hydrolase",coder_000,0,1,,,
8bb7b900-71af-43ad-a49f-1b396268ea45,10.1152/ajpheart.00373.2007,,,W2094612016,,https://pubmed.ncbi.nlm.nih.gov/17434980,,2007,American Journal of Physiology-Heart and Circulatory Physiology,"Decreased age-related cardiac dysfunction, myocardial nitrative stress, inflammatory gene expression, and apoptosis in mice lacking fatty acid amide hydrolase",coder_007,0,1,,,
8bb7b900-71af-43ad-a49f-1b396268ea45,10.1152/ajpheart.00373.2007,,,W2094612016,,https://pubmed.ncbi.nlm.nih.gov/17434980,,2007,American Journal of Physiology-Heart and Circulatory Physiology,"Decreased age-related cardiac dysfunction, myocardial nitrative stress, inflammatory gene expression, and apoptosis in mice lacking fatty acid amide hydrolase",coder_008,0,1,,,
8bbd2ec5-eb05-4b20-90b5-7d013917f969,10.53469/jcmp.2025.07(10).15,,,W4415721853,,,,2025,Journal of Contemporary Medical Practice,A New Perspective on Precision Treatment for Psoriasis Based on Traditional Chinese Medicine Pattern Differentiation,coder_004,0,1,,,
8bbd2ec5-eb05-4b20-90b5-7d013917f969,10.53469/jcmp.2025.07(10).15,,,W4415721853,,,,2025,Journal of Contemporary Medical Practice,A New Perspective on Precision Treatment for Psoriasis Based on Traditional Chinese Medicine Pattern Differentiation,coder_001,0,1,,,
8bbd2ec5-eb05-4b20-90b5-7d013917f969,10.53469/jcmp.2025.07(10).15,,,W4415721853,,,,2025,Journal of Contemporary Medical Practice,A New Perspective on Precision Treatment for Psoriasis Based on Traditional Chinese Medicine Pattern Differentiation,coder_002,0,1,,,
8bebb37c-3c6e-4536-832f-793f333b1e82,10.35580/jes.v4i2.32840,,,W4312866399,,,,2022,Jurnal Environmental Science,ANALISIS PENENTUAN KUALITAS AIR SUNGAI GESANG DENGAN PARAMETER BOD DAN COD,coder_004,0,1,,,
8bebb37c-3c6e-4536-832f-793f333b1e82,10.35580/jes.v4i2.32840,,,W4312866399,,,,2022,Jurnal Environmental Science,ANALISIS PENENTUAN KUALITAS AIR SUNGAI GESANG DENGAN PARAMETER BOD DAN COD,coder_005,0,1,,,
8bebb37c-3c6e-4536-832f-793f333b1e82,10.35580/jes.v4i2.32840,,,W4312866399,,,,2022,Jurnal Environmental Science,ANALISIS PENENTUAN KUALITAS AIR SUNGAI GESANG DENGAN PARAMETER BOD DAN COD,coder_012,0,1,,,
8bf2319b-14a1-4028-b112-0c6c3a8de159,10.3389/fclim.2021.738224,,,W3215995014,,,,2021,Frontiers in Climate,Persistent Uncertainties in Ocean Net Primary Production Climate Change Projections at Regional Scales Raise Challenges for Assessing Impacts on Ecosystem Services,coder_000,1,0,,,
8bf2319b-14a1-4028-b112-0c6c3a8de159,10.3389/fclim.2021.738224,,,W3215995014,,,,2021,Frontiers in Climate,Persistent Uncertainties in Ocean Net Primary Production Climate Change Projections at Regional Scales Raise Challenges for Assessing Impacts on Ecosystem Services,coder_004,1,0,,,
8bf2319b-14a1-4028-b112-0c6c3a8de159,10.3389/fclim.2021.738224,,,W3215995014,,,,2021,Frontiers in Climate,Persistent Uncertainties in Ocean Net Primary Production Climate Change Projections at Regional Scales Raise Challenges for Assessing Impacts on Ecosystem Services,coder_008,0,1,,,
8bfd3076-9700-4b5b-8e8d-23310ee4e830,10.12688/f1000research.14897.2,,,W2803679970,,https://pubmed.ncbi.nlm.nih.gov/30026931,,2018,F1000Research,Study protocol for the Anesthesiology Control Tower—Feedback Alerts to Supplement Treatments (ACTFAST-3) trial: a pilot randomized controlled trial in intraoperative telemedicine,coder_009,1,0,,,
8bfd3076-9700-4b5b-8e8d-23310ee4e830,10.12688/f1000research.14897.2,,,W2803679970,,https://pubmed.ncbi.nlm.nih.gov/30026931,,2018,F1000Research,Study protocol for the Anesthesiology Control Tower—Feedback Alerts to Supplement Treatments (ACTFAST-3) trial: a pilot randomized controlled trial in intraoperative telemedicine,coder_010,0,1,,,
8bfd3076-9700-4b5b-8e8d-23310ee4e830,10.12688/f1000research.14897.2,,,W2803679970,,https://pubmed.ncbi.nlm.nih.gov/30026931,,2018,F1000Research,Study protocol for the Anesthesiology Control Tower—Feedback Alerts to Supplement Treatments (ACTFAST-3) trial: a pilot randomized controlled trial in intraoperative telemedicine,coder_004,0,1,,,
8bfd3076-9700-4b5b-8e8d-23310ee4e830,10.12688/f1000research.14897.2,,,W2803679970,,https://pubmed.ncbi.nlm.nih.gov/30026931,,2018,F1000Research,Study protocol for the Anesthesiology Control Tower—Feedback Alerts to Supplement Treatments (ACTFAST-3) trial: a pilot randomized controlled trial in intraoperative telemedicine,coder_011,0,1,,,
8c1a07e4-06b3-43b5-94a1-ea8217b32109,,,,W2351730052,,,,2006,Zhonghua wuli yixue zazhi,The therapeutic effect of systematic rehabilitation intervention patients with upper limb dysfunction caused by fracture and soft tissue injury,coder_000,0,1,,,
8c1a07e4-06b3-43b5-94a1-ea8217b32109,,,,W2351730052,,,,2006,Zhonghua wuli yixue zazhi,The therapeutic effect of systematic rehabilitation intervention patients with upper limb dysfunction caused by fracture and soft tissue injury,coder_007,0,1,,,
8c1a07e4-06b3-43b5-94a1-ea8217b32109,,,,W2351730052,,,,2006,Zhonghua wuli yixue zazhi,The therapeutic effect of systematic rehabilitation intervention patients with upper limb dysfunction caused by fracture and soft tissue injury,coder_008,0,1,,,
8c1a6632-5bc5-41ab-bc23-a922ef9288be,10.1016/0014-5793(86)81157-7,,,W1581778072,,,,1986,FEBS Letters,On the mechanism of cytochrome oxidation in bacterial photosynthesis,coder_006,0,1,,,
8c1a6632-5bc5-41ab-bc23-a922ef9288be,10.1016/0014-5793(86)81157-7,,,W1581778072,,,,1986,FEBS Letters,On the mechanism of cytochrome oxidation in bacterial photosynthesis,coder_004,0,1,,,
8c1a6632-5bc5-41ab-bc23-a922ef9288be,10.1016/0014-5793(86)81157-7,,,W1581778072,,,,1986,FEBS Letters,On the mechanism of cytochrome oxidation in bacterial photosynthesis,coder_005,0,1,,,
8c27ee75-de1d-4ffa-aa83-1bf0033f1235,10.1101/2025.08.28.672828,,,W4413902595,,,,2025,bioRxiv (Cold Spring Harbor Laboratory),Friend or foe: A mosquito parasite with mixed transmission mode displays mutualistic traits promoting oogenesis,coder_000,0,1,,,
8c27ee75-de1d-4ffa-aa83-1bf0033f1235,10.1101/2025.08.28.672828,,,W4413902595,,,,2025,bioRxiv (Cold Spring Harbor Laboratory),Friend or foe: A mosquito parasite with mixed transmission mode displays mutualistic traits promoting oogenesis,coder_001,0,1,,,
8c27ee75-de1d-4ffa-aa83-1bf0033f1235,10.1101/2025.08.28.672828,,,W4413902595,,,,2025,bioRxiv (Cold Spring Harbor Laboratory),Friend or foe: A mosquito parasite with mixed transmission mode displays mutualistic traits promoting oogenesis,coder_002,0,1,,,
8c3eeaa1-b55d-49c0-8694-3dbf5cd7b247,,,,W3096836879,,,,2020,,Relevansi arsitektur kerja sama penanggulangan bencana oleh ASEAN melalui pendekatan multi-sektor dan multi-bencana,coder_000,1,0,,,
8c3eeaa1-b55d-49c0-8694-3dbf5cd7b247,,,,W3096836879,,,,2020,,Relevansi arsitektur kerja sama penanggulangan bencana oleh ASEAN melalui pendekatan multi-sektor dan multi-bencana,coder_007,,,0,0,1
8c3eeaa1-b55d-49c0-8694-3dbf5cd7b247,,,,W3096836879,,,,2020,,Relevansi arsitektur kerja sama penanggulangan bencana oleh ASEAN melalui pendekatan multi-sektor dan multi-bencana,coder_008,0,1,,,
8c470189-1659-40f6-8bfe-3225f2e0cff5,10.14797/mdcvj.1120,,,W4294732750,,https://pubmed.ncbi.nlm.nih.gov/36132575,,2022,Methodist DeBakey Cardiovascular Journal,SGLT2 Inhibitors in Patients with Chronic Kidney Disease and Heart Disease: A Literature Review,coder_004,0,1,,,
8c470189-1659-40f6-8bfe-3225f2e0cff5,10.14797/mdcvj.1120,,,W4294732750,,https://pubmed.ncbi.nlm.nih.gov/36132575,,2022,Methodist DeBakey Cardiovascular Journal,SGLT2 Inhibitors in Patients with Chronic Kidney Disease and Heart Disease: A Literature Review,coder_001,0,1,,,
8c470189-1659-40f6-8bfe-3225f2e0cff5,10.14797/mdcvj.1120,,,W4294732750,,https://pubmed.ncbi.nlm.nih.gov/36132575,,2022,Methodist DeBakey Cardiovascular Journal,SGLT2 Inhibitors in Patients with Chronic Kidney Disease and Heart Disease: A Literature Review,coder_002,0,1,,,
8c49c45a-d018-4bc8-b05e-f7a39f4eb4e4,10.2174/1871529x14666140701095426,,,W2151269057,,https://pubmed.ncbi.nlm.nih.gov/24993125,,2014,Cardiovascular & Haematological Disorders - Drug Targets,A Review of Dietary Influences on Cardiovascular Health: Part 2: Dietary Patterns,coder_006,0,1,,,
8c49c45a-d018-4bc8-b05e-f7a39f4eb4e4,10.2174/1871529x14666140701095426,,,W2151269057,,https://pubmed.ncbi.nlm.nih.gov/24993125,,2014,Cardiovascular & Haematological Disorders - Drug Targets,A Review of Dietary Influences on Cardiovascular Health: Part 2: Dietary Patterns,coder_013,0,1,,,
