prefix,term,df,ttf
leptospir,leptospiroza,74,89
leptospir,leptospirosi,72,100
leptospir,leptospirosen,59,63
leptospir,leptospiroz,48,71
leptospir,leptospiroze,47,77
leptospir,leptospirales,26,30
leptospir,leptospiruric,25,34
leptospir,leptospirotic,22,37
leptospir,leptospireninfektion,21,26
leptospir,leptospiricidal,21,33
leptospir,leptospiraemia,19,27
leptospir,leptospiraspp,17,20
leptospir,leptospiros,17,22
leptospir,leptospirozis,17,19
leptospir,leptospiremic,16,16
leptospir,leptospirilli,16,21
leptospir,leptospirosique,16,19
leptospir,leptospirozy,16,22
leptospir,leptospirosa,14,14
leptospir,leptospiraemic,13,13
leptospir,leptospirainterrogans,13,13
leptospir,leptospirillium,12,12
leptospir,leptospirilla,11,17
leptospir,leptospirama,9,9
leptospir,leptospiroosi,9,18
leptospir,leptospirosisdi,9,9
leptospir,leptospiro,8,8
leptospir,leptospirocidal,8,10
leptospir,leptospiroris,8,11
leptospir,leptospirozu,8,9
leptospir,leptospirais,7,8
leptospir,leptospireninfektionen,7,7
leptospir,leptospirin,7,10
leptospir,leptospiraserovar,6,6
leptospir,leptospirasis,6,6
leptospir,leptospiria,6,6
leptospir,leptospirilum,6,6
leptospir,leptospirosisin,6,6
leptospir,leptospirasp,5,6
leptospir,leptospirenantik,5,6
leptospir,leptospirenst,5,5
leptospir,leptospirillia,5,5
leptospir,leptospironympha,5,7
leptospir,leptospirosisis,5,5
leptospir,leptospirous,5,5
leptospir,leptospirozun,5,9
leptospir,leptospirain,4,4
leptospir,leptospirami,4,4
leptospir,leptospiraserovars,4,4
leptospir,leptospirenerkrankungen,4,4
leptospir,leptospirois,4,4
leptospir,leptospiroosin,4,14
leptospir,leptospirosiques,4,7
leptospir,leptospirozisli,4,6
leptospir,leptospirozom,4,9
leptospir,leptospiracae,3,3
leptospir,leptospiraserotypen,3,3
leptospir,leptospirenkulturen,3,3
leptospir,leptospirennachweis,3,3
leptospir,leptospiriales,3,3
leptospir,leptospiric,3,3
leptospir,leptospirillaceae,3,3
leptospir,leptospirillumferriphilum,3,3
leptospir,leptospirillums,3,5
leptospir,leptospiroisis,3,3
leptospir,leptospirosef,3,3
leptospir,leptospirosia,3,3
leptospir,leptospirosisneuroretinitis,3,6
leptospir,leptospirosispada,3,3
leptospir,leptospirosisthe,3,3
leptospir,leptospirosos,3,3
leptospir,leptospirotique,3,3
leptospir,leptospirozdan,3,3
leptospir,leptospirozie,3,3
leptospir,leptospirozisin,3,3
leptospir,leptospirozlu,3,4
leptospir,leptospirs,3,4
leptospir,leptospirus,3,5
leptospir,leptospiraand,2,2
leptospir,leptospirabacterie,2,2
leptospir,leptospiracea,2,2
leptospir,leptospiradna,2,2
leptospir,leptospiragenus,2,2
leptospir,leptospirai,2,2
leptospir,leptospirakulturen,2,2
legionell,legionella,27321,55954
legionell,legionellosis,2305,3541
legionell,legionellae,670,1255
legionell,legionellen,360,562
legionell,legionellaceae,267,396
legionell,legionellales,174,278
legionell,legionellose,166,202
legionell,legionellosi,116,197
legionell,legionellas,77,106
legionell,legionelle,35,51
legionell,legionelles,35,85
legionell,legionelloses,32,32
legionell,legionellapneumophila,26,27
legionell,legionell,24,30
legionell,legionellosen,22,23
legionell,legionellapreventie,20,32
legionell,legionellan,16,30
legionell,legionellabacteri,14,49
legionell,legionellabesmetting,14,14
legionell,legionellenpr,13,14
legionell,legionellenwachstums,13,22
legionell,legionellenkontaminationen,12,17
legionell,legionelleninfektion,10,13
legionell,legionellabakteerin,9,15
legionell,legionellaa,8,12
legionell,legionellat,8,8
legionell,legionellenbefall,8,9
legionell,legionellenpneumonie,8,9
legionell,legionelleninfektionen,7,7
legionell,legionellenkonzentration,7,7
legionell,legionellenkonzentrationen,7,13
legionell,legionellabacterie,6,11
legionell,legionellabakterier,6,7
legionell,legionellenhaltige,6,6
legionell,legionellenschutz,6,6
legionell,legionelli,6,6
legionell,legionellenerkrankungen,5,5
legionell,legionellenkontamination,5,7
legionell,legionellabacterien,4,9
legionell,legionellabakteeri,4,6
legionell,legionellacontaining,4,4
legionell,legionellasmitte,4,4
legionell,legionellavrij,4,4
legionell,legionellenarten,4,4
legionell,legionellenbek,4,4
legionell,legionellenemissionen,4,4
legionell,legionellenexpositionen,4,5
legionell,legionellenfreien,4,4
legionell,legionellenlad,4,4
legionell,legionellenpneumonien,4,6
legionell,legionellenvermeidung,4,4
legionell,legionellesis,4,4
legionell,legionellojen,4,4
legionell,legionellozy,4,5
legionell,legionelly,4,4
legionell,legionellabakteereja,3,3
legionell,legionellabeheer,3,3
legionell,legionellagroei,3,4
legionell,legionellain,3,3
legionell,legionellal,3,3
legionell,legionellalle,3,3
legionell,legionellarisico,3,3
legionell,legionellaspp,3,3
legionell,legionellenausbruch,3,4
legionell,legionellendiagnostik,3,3
legionell,legionelleninfektionthe,3,3
legionell,legionellenproblematik,3,3
legionell,legionellenwachstum,3,3
legionell,legionelloosin,3,4
legionell,legionelloz,3,3
legionell,legionellyoz,3,3
legionell,legionellabacteria,2,2
legionell,legionellabakteerien,2,2
legionell,legionellabakteerista,2,2
legionell,legionellabakteerit,2,2
legionell,legionellabeheersing,2,2
legionell,legionellabek,2,2
legionell,legionelladb,2,3
legionell,legionellaforekomst,2,2
legionell,legionellainfection,2,2
legionell,legionellainfections,2,2
legionell,legionellainfektio,2,2
legionell,legionellainfektion,2,2
legionell,legionellaistruzioni,2,2
legionell,legionellale,2,2
legionell,legionellanecrotizing,2,2
legionell,legionellaomr,2,4
legionell,legionellaprojecten,2,2
legionell,legionellarelated,2,2
legionell,legionellariski,2,3
legionell,legionellariskin,2,2
legionell,legionellasoorten,2,3
legionell,legionellatilanne,2,2
legionell,legionellatilf,2,2
legionell,legionellautbrudd,2,2
legionell,legionellaveilige,2,6
legionell,legionellavekst,2,2
legionell,legionellenanalytik,2,2
legionell,legionellenantigen,2,2
legionell,legionellenausbr,2,2
landslide,landslide,82589,229155
landslide,landslides,64086,123653
landslide,landslideprone,19,20
landslide,landslided,15,17
landslide,landslidehazard,10,14
landslide,landslidesusceptibility,10,10
landslide,landslidedams,9,13
landslide,landslidein,8,8
landslide,landslidemodels,7,8
landslide,landslidesim,7,7
landslide,landslideinventory,5,11
landslide,landslideoccurrence,5,5
landslide,landslideand,4,4
landslide,landslideevents,4,4
landslide,landslidegenerated,4,5
landslide,landslidesand,4,4
landslide,landslidesusceptibilityresults,4,16
landslide,landslidedynamics,3,3
landslide,landslidenbs,3,3
landslide,landslideptit,3,3
landslide,landsliderisk,3,3
landslide,landslidesin,3,3
landslide,landslidesnatural,3,3
landslide,landslideson,3,3
landslide,landslidesusceptibilitymappingdata,3,3
landslide,landslideblog,2,2
landslide,landslidedata,2,2
landslide,landslideevo,2,2
landslide,landslidefluvialsedsignal,2,2
landslide,landslidehysea,2,2
landslide,landslideinduced,2,2
landslide,landslideis,2,2
landslide,landslidemonitoring,2,2
landslide,landslidemudflow,2,2
landslide,landslidenet,2,2
landslide,landslideplan,2,2
landslide,landslideprevention,2,2
landslide,landslideprobability,2,4
landslide,landsliderecoverymodeling,2,2
landslide,landslidesbased,2,2
landslide,landslidesfor,2,2
landslide,landslidesize,2,2
landslide,landslideslopes,2,3
landslide,landslidesmonitoring,2,2
landslide,landslidesmore,2,2
landslide,landslidesmov,2,2
landslide,landslidesoccurrence,2,2
landslide,landslidesof,2,2
landslide,landslidessoil,2,2
landslide,landslidessusceptibility,2,2
landslide,landslidesusceptible,2,2
landslide,landslideswith,2,2
landslide,landslidetif,2,2
landslide,landslidetraces,2,2
landslide,landslidetriggering,2,2
landslide,landslidetsunami,2,4
landslide,landslideusing,2,2
landslide,landslidea,1,1
landslide,landslideactivity,1,1
landslide,landslideaffected,1,1
landslide,landslideaffecting,1,1
landslide,landslideanonymoussergio,1,1
landslide,landslideare,1,1
landslide,landslidearea,1,1
landslide,landslideas,1,1
landslide,landslideauthors,1,1
landslide,landslideb,1,1
landslide,landslidebody,1,1
landslide,landslidec,1,1
landslide,landslidecan,1,1
landslide,landslidecast,1,1
landslide,landslidecl,1,1
landslide,landslidedam,1,1
landslide,landslidedecline,1,1
landslide,landslidedeposits,1,1
landslide,landslidederived,1,1
landslide,landslidedetection,1,1
landslide,landslidedeveloped,1,1
landslide,landslidedisplacementmonitoringcilotoindonesiagps,1,1
landslide,landslideds,1,1
landslide,landslideearly,1,1
landslide,landslideearthquake,1,1
landslide,landslideechoing,1,1
landslide,landslideevaluationfuzzy,1,1
landslide,landslideevent,1,1
landslide,landslidefailure,1,1
landslide,landslidefeatures,1,7
landslide,landslideforecast,1,1
landslide,landslideforest,1,1
landslide,landslideformation,1,1
landslide,landslidehas,1,1
landslide,landslidehazardous,1,1
landslide,landslidehazards,1,1
landslide,landslideheadwall,1,1
landslide,landslidehigh,1,1
landslide,landslidehydro,1,1
landslide,landslideincidence,1,1
landslide,landslideincidents,1,1
landslide,landslideinformation,1,1
landslide,landslideing,1,1
inundation,inundation,37457,67732
inundation,inundations,2019,2488
inundation,inundatione,40,42
inundation,inundationibus,12,12
inundation,inundationem,11,12
inundation,inundationum,9,15
inundation,inundationen,6,6
inundation,inundationes,6,7
inundation,inundationextent,5,5
inundation,inundationsgebiet,5,5
inundation,inundational,4,5
inundation,inundationis,3,3
inundation,inundationacid,2,2
inundation,inundationand,2,2
inundation,inundationdepth,2,2
inundation,inundationmetrics,2,4
inundation,inundationnonrowcrops,2,4
inundation,inundationnonrowcropsextremechangescenario,2,4
inundation,inundationnonrowcropsmodestchangescenario,2,4
inundation,inundationperiod,2,2
inundation,inundationrowcrops,2,4
inundation,inundationrowcropsextremechangescenario,2,4
inundation,inundationrowcropsmodestchangescenario,2,4
inundation,inundationsgebietes,2,2
inundation,inundationthe,2,2
inundation,inundationtotal,2,4
inundation,inundationtotalextemechangescenario,2,2
inundation,inundationtotalextremechangescenario,2,2
inundation,inundationtotalmodestchangescenario,2,4
inundation,inundationalgorithm,1,1
inundation,inundationalong,1,1
inundation,inundationassociated,1,1
inundation,inundationauthorsbrianyellenjonathanwoodruffhannahbaranesidw,1,1
inundation,inundationby,1,1
inundation,inundationcases,1,1
inundation,inundationcharacteristics,1,1
inundation,inundationdue,1,1
inundation,inundationfrequency,1,1
inundation,inundationfrom,1,1
inundation,inundationg,1,1
inundation,inundationhazard,1,1
inundation,inundationi,1,1
inundation,inundationin,1,1
inundation,inundationlayers,1,2
inundation,inundationmapping,1,1
inundation,inundationmaps,1,1
inundation,inundationmodelwas,1,1
inundation,inundationon,1,1
inundation,inundationoverview,1,1
inundation,inundationpopulation,1,1
inundation,inundationproneareas,1,1
inundation,inundationsarmes,1,2
inundation,inundationsatthe,1,1
inundation,inundationsd,1,1
inundation,inundationsdammes,1,1
inundation,inundationsfl,1,2
inundation,inundationsfloodinglarge,1,1
inundation,inundationsflora,1,1
inundation,inundationsgebiets,1,1
inundation,inundationsoil,1,1
inundation,inundationstress,1,1
inundation,inundationtime,1,1
inundation,inundationwas,1,2
inundation,inundationwater,1,1
inundation,inundationwave,1,1
injur,injury,1708707,3355985
injur,injuries,588610,1077561
injur,injured,225084,319869
injur,injurious,28576,36736
injur,injure,13437,15327
injur,injuring,8095,8864
injur,injures,5801,6414
injur,injuria,2722,3789
injur,injuried,2072,2811
injur,injurias,1330,1548
injur,injur,581,622
injur,injurers,551,1012
injur,injurer,466,823
injur,injurie,250,269
injur,injuri,247,285
injur,injuriousness,241,265
injur,injuriously,192,198
injur,injurien,181,185
injur,injurieux,179,194
injur,injuryjournal,126,151
injur,injuryand,99,99
injur,injuryin,99,100
injur,injurys,99,124
injur,injurying,91,112
injur,injuriosas,87,91
injur,injuryed,87,109
injur,injuriarum,80,86
injur,injurieuses,72,82
injur,injuriosos,70,72
injur,injuriesjournal,67,75
injur,injuriis,62,62
injur,injuriosa,62,64
injur,injuriados,61,81
injur,injurieuse,60,63
injur,injurythe,58,61
injur,injuriado,57,68
injur,injuriadas,56,84
injur,injurous,55,62
injur,injurier,53,53
injur,injuryinduced,50,51
injur,injuriy,49,51
injur,injurya,47,47
injur,injurioso,45,45
injur,injuriesrespiratory,43,43
injur,injuriesin,42,43
injur,injuriar,40,42
injur,injurystroketop,40,40
injur,injuryvisual,40,40
injur,injurant,38,53
injur,injuryto,36,36
injur,injuriesand,35,35
injur,injuriada,34,43
injur,injuryprev,33,37
injur,injuryprevention,31,34
injur,injuriae,30,30
injur,injuryrelated,30,30
injur,injurg,29,31
injur,injurey,27,29
injur,injuryof,27,27
injur,injuris,26,26
injur,injurywas,26,26
injur,injurants,25,28
injur,injurieshealth,24,24
injur,injuriam,23,23
injur,injuryacute,23,24
injur,injurieswere,22,22
injur,injurable,21,25
injur,injuriantes,21,22
injur,injuryis,21,23
injur,injurythese,21,21
injur,injurability,20,25
injur,injuriante,20,21
injur,injurychristine,18,18
injur,injuryrisk,18,18
injur,injurythrough,18,18
injur,injurywere,17,17
injur,injurt,16,17
injur,injuryby,16,16
injur,injurienklage,15,17
injur,injuriesthe,15,16
injur,injurywith,15,15
injur,injureis,14,15
injur,injurity,14,14
injur,injurycase,14,14
injur,injureds,13,20
injur,injurs,13,13
injur,injuryare,13,13
injur,injuryspinal,13,14
injur,injurd,12,17
injur,injuriandi,12,15
injur,injuriesa,12,12
injur,injuriesprevention,12,12
injur,injurio,12,12
injur,injuriosus,12,14
injur,injurty,12,12
injur,injurv,12,12
injur,injurytraumatic,12,12
injur,injuriesmedical,11,11
injur,injuriesof,11,11
injur,injurin,11,16
infrastructure,infrastructure,1347093,1944002
infrastructure,infrastructures,204200,266964
infrastructure,infrastructureless,794,891
infrastructure,infrastructureresilience,595,1650
infrastructure,infrastructurele,572,654
infrastructure,infrastructured,289,338
infrastructure,infrastructuren,191,241
infrastructure,infrastructurelles,158,167
infrastructure,infrastructurel,156,163
infrastructure,infrastructurels,129,150
infrastructure,infrastructuresystems,119,264
infrastructure,infrastructurelle,118,131
infrastructure,infrastructureand,99,100
infrastructure,infrastructuresdg,65,65
infrastructure,infrastructuredevelopment,49,52
infrastructure,infrastructurein,47,49
infrastructure,infrastructureel,38,39
infrastructure,infrastructurefor,36,36
infrastructure,infrastructurethe,36,36
infrastructure,infrastructureof,34,34
infrastructure,infrastructurethese,33,33
infrastructure,infrastructureas,29,29
infrastructure,infrastructureto,29,29
infrastructure,infrastructureis,27,28
infrastructure,infrastructurebased,26,27
infrastructure,infrastructureprojects,23,23
infrastructure,infrastructureauthors,20,20
infrastructure,infrastructureinfrastructure,20,20
infrastructure,infrastructurea,17,17
infrastructure,infrastructureauthor,17,17
infrastructure,infrastructuresand,15,16
infrastructure,infrastructurethat,15,15
infrastructure,infrastructureinvestment,13,13
infrastructure,infrastructurepublic,13,13
infrastructure,infrastructuresin,13,14
infrastructure,infrastructuretransport,13,13
infrastructure,infrastructureurban,12,12
infrastructure,infrastructureare,11,11
infrastructure,infrastructureconstruction,11,11
infrastructure,infrastructurefacilities,11,11
infrastructure,infrastructurestealth,10,10
infrastructure,infrastructurewater,10,10
infrastructure,infrastructuredocument,9,9
infrastructure,infrastructureinformation,9,9
infrastructure,infrastructuressrn,9,9
infrastructure,infrastructurevirtual,9,9
infrastructure,infrastructuremanagement,8,8
infrastructure,infrastructureor,8,8
infrastructure,infrastructureplanning,8,8
infrastructure,infrastructurerural,8,8
infrastructure,infrastructuresuch,8,8
infrastructure,infrastructurethis,8,8
infrastructure,infrastructuredistinctive,7,7
infrastructure,infrastructurefree,7,9
infrastructure,infrastructureinvestments,7,7
infrastructure,infrastructureon,7,7
infrastructure,infrastructurequality,7,7
infrastructure,infrastructurerelated,7,7
infrastructure,infrastructureroad,7,7
infrastructure,infrastructuresystem,7,7
infrastructure,infrastructuretopicdiversity,7,7
infrastructure,infrastructureair,6,6
infrastructure,infrastructurefrom,6,6
infrastructure,infrastructurehielements,6,54
infrastructure,infrastructurehomeland,6,6
infrastructure,infrastructureiza,6,6
infrastructure,infrastructurejournal,6,6
infrastructure,infrastructuremaintenance,6,6
infrastructure,infrastructureprivate,6,6
infrastructure,infrastructurepurchase,6,6
infrastructure,infrastructurereportcard,6,6
infrastructure,infrastructureroadways,6,6
infrastructure,infrastructureservice,6,6
infrastructure,infrastructurethrough,6,6
infrastructure,infrastructurewhich,6,6
infrastructure,infrastructureat,5,5
infrastructure,infrastructureclimate,5,5
infrastructure,infrastructureeconomic,5,5
infrastructure,infrastructurehas,5,5
infrastructure,infrastructureinstitutional,5,5
infrastructure,infrastructureland,5,5
infrastructure,infrastructurelives,5,5
infrastructure,infrastructuremodels,5,10
infrastructure,infrastructureproject,5,5
infrastructure,infrastructuresector,5,5
infrastructure,infrastructurestormwater,5,5
infrastructure,infrastructuretechnical,5,5
infrastructure,infrastructuretechnology,5,8
infrastructure,infrastructureusing,5,5
infrastructure,infrastructurebas,4,4
infrastructure,infrastructurecan,4,4
infrastructure,infrastructurecivilizational,4,4
infrastructure,infrastructuredesign,4,5
infrastructure,infrastructuredevelopments,4,4
infrastructure,infrastructuree,4,4
infrastructure,infrastructureenvironmental,4,4
infrastructure,infrastructurefinancing,4,4
infrastructure,infrastructurefiscal,4,4
infrastructure,infrastructuregas,4,4
infrastructure,infrastructurehave,4,4
infect,infection,2903235,5628648
infect,infections,1355697,2175588
infect,infected,1080957,1906509
infect,infectious,673167,951170
infect,infect,103987,125985
infect,infective,94588,134352
infect,infecting,73937,88218
infect,infectivity,59173,88767
infect,infects,33110,34938
infect,infectados,23238,35178
infect,infectadas,11379,15864
infect,infectieuses,8424,10516
infect,infectieux,6081,7805
infect,infectado,5380,6387
infect,infectiousness,5012,7249
infect,infectieuse,4996,6217
infect,infectada,3734,4425
infect,infectives,3155,4187
infect,infectar,2729,2995
infect,infectoria,2177,3753
infect,infecties,2014,2797
infect,infecta,1948,2108
infect,infectie,1897,2752
infect,infecto,1835,2002
infect,infectologia,1826,2201
infect,infectocontagiosa,1717,1744
infect,infectes,1694,2418
infect,infectocontagiosas,1352,1574
infect,infectees,1264,1691
infect,infectantes,1205,1564
infect,infecte,1132,1245
infect,infectolog,1123,1402
infect,infectan,1019,1122
infect,infectiosum,860,1117
infect,infectante,828,959
infect,infectando,821,902
infect,infectant,745,895
infect,infectiologie,741,914
infect,infectors,725,1185
infect,infecter,720,804
infect,infectividad,706,949
infect,infectividade,674,903
infect,infectieziekten,629,951
infect,infectam,621,684
infect,infector,617,947
infect,infectiva,544,652
infect,infectology,482,565
infect,infectaron,468,512
infect,infectee,466,589
infect,infectivo,466,566
infect,infectiology,461,514
infect,infectivities,448,523
infect,infectarse,444,462
infect,infectivos,412,512
infect,infecti,376,441
infect,infectivas,361,446
infect,infectiosa,333,384
infect,infectable,331,397
infect,infectio,327,364
infect,infecton,311,392
infect,infectats,294,503
infect,infectiveness,294,348
infect,infectent,293,311
infect,infectionskrankheiten,283,286
infect,infectieuze,280,336
infect,infectability,276,410
infect,infectional,274,378
infect,infectionin,256,260
infect,infectivit,209,297
infect,infectionsbasic,204,204
infect,infectionjournal,187,203
infect,infectible,184,211
infect,infectiously,183,189
infect,infectiepreventie,179,247
infect,infectibility,176,227
infect,infectaram,171,196
infect,infectants,170,214
infect,infectiont,170,171
infect,infectades,168,274
infect,infectologista,160,180
infect,infectiosit,156,197
infect,infectionand,152,155
infect,infectome,152,240
infect,infectous,151,160
infect,infectedwith,148,152
infect,infectou,148,153
infect,infectieziekte,147,164
infect,infectiousdiseases,141,149
infect,infectiologue,129,145
infect,infectionem,127,153
infect,infecteds,117,168
infect,infectiologues,115,133
infect,infectionthe,110,119
infect,infectus,106,142
infect,infectiologists,105,119
infect,infectionsthe,105,112
infect,infectiosity,105,134
infect,infectionsin,104,107
infect,infectionwith,100,102
infect,infectivite,99,133
infarct,infarction,482721,831992
infarct,infarct,92999,158920
infarct,infarcts,24548,39555
infarct,infarctions,18332,23742
infarct,infarcted,16839,27064
infarct,infarctus,5202,7704
infarct,infarctive,139,180
infarct,infarcting,123,137
infarct,infarctectomy,105,131
infarct,infarctional,105,153
infarct,infarctionthe,97,115
infarct,infarctrelated,61,69
infarct,infarctual,58,67
infarct,infarcton,56,65
infarct,infarctio,54,57
infarct,infarctionpercutaneous,51,52
infarct,infarctul,46,47
infarct,infarctionstable,44,44
infarct,infarctiona,43,46
infarct,infarcti,41,42
infarct,infarctoid,40,41
infarct,infarctionand,39,39
infarct,infarctului,38,38
infarct,infarctin,37,38
infarct,infarctionjournal,35,45
infarct,infarctionobservational,33,33
infarct,infarctionclinical,31,34
infarct,infarctioncardiac,29,33
infarct,infarctionin,28,28
infarct,infarctlike,28,37
infarct,infarcte,24,24
infarct,infarctionacute,24,24
infarct,infarcten,23,33
infarct,infarctionresearch,23,23
infarct,infarctionmyocardial,22,23
infarct,infarctionpatients,22,26
infarct,infarctionrenal,22,22
infarct,infarctation,21,21
infarct,infarctionpopulation,21,21
infarct,infarctionquality,21,21
infarct,infarctioncoronary,20,21
infarct,infarctionpulmonary,20,21
infarct,infarctionprimary,18,18
infarct,infarctum,18,18
infarct,infarctionprospective,17,17
infarct,infarctsize,16,18
infarct,infarctic,15,20
infarct,infarctionrisk,15,15
infarct,infarctionwith,15,15
infarct,infarctiondie,14,14
infarct,infarctionstroke,14,14
infarct,infarcto,14,14
infarct,infarctionp,13,21
infarct,infarctionrelative,13,13
infarct,infarctionthrombosis,13,13
infarct,infarctust,13,16
infarct,infarctionwere,12,12
infarct,infarctusban,12,12
infarct,infarctioneffect,11,14
infarct,infarctionheart,11,11
infarct,infarctionleft,11,11
infarct,infarctionprevention,11,11
infarct,infarctionventricular,11,12
infarct,infarctionwas,11,11
infarct,infarctlon,11,11
infarct,infarctionpatient,10,10
infarct,infarctioncardiovascular,9,9
infarct,infarctionis,9,9
infarct,infarctionrandomized,9,9
infarct,infarctionangina,8,8
infarct,infarctioncorrespondence,8,8
infarct,infarctionl,8,9
infarct,infarctionn,8,8
infarct,infarctionperforation,8,15
infarct,infarctionrelated,8,8
infarct,infarctionserum,8,11
infarct,infarctionstatins,8,8
infarct,infarctionto,8,8
infarct,infarctgrootte,7,8
infarct,infarctionjohn,7,7
infarct,infarctionmethods,7,7
infarct,infarctionnumber,7,7
infarct,infarctionpeptic,7,7
infarct,infarctionrepair,7,7
infarct,infarctiontreatment,7,7
infarct,infarctionunstable,7,8
infarct,infarcta,6,7
infarct,infarctial,6,8
infarct,infarctionan,6,6
infarct,infarctionanticoagulant,6,9
infarct,infarctionblood,6,6
infarct,infarctionby,6,6
infarct,infarctiondavid,6,6
infarct,infarctiondiagnosis,6,6
infarct,infarctionelectrocardiographic,6,6
infarct,infarctionhealth,6,6
infarct,infarctionhemodynamic,6,7
infarct,infarctioni,6,8
infarct,infarctionmichael,6,6
infarct,infarctionobstetrics,6,6
industr,industry,3685088,5785823
industr,industrial,2523272,3664944
industr,industries,994829,1293998
industr,industria,207846,278386
industr,industri,193198,380256
industr,industrie,148519,185133
industr,industrialization,124876,162941
industr,industrialized,82032,93829
industr,industriales,56604,72035
industr,industrielle,54940,65126
industr,industrially,44250,47928
industr,industrias,38263,47831
industr,industriel,33542,39773
industr,industriais,30546,38555
industr,industriels,28160,33336
industr,industrialisation,27930,35083
industr,industrielles,25932,31810
industr,industriale,21683,27848
industr,industriellen,19492,21929
industr,industrialised,18531,21261
industr,industriali,14440,17446
industr,industrializaci,11498,13683
industr,industrializados,9384,11010
industr,industrialists,8849,9946
industr,industrializa,7749,9161
industr,industrials,7412,8639
industr,industrializing,7238,8090
industr,industrialisierung,5959,7096
industr,industrieller,5633,6080
industr,industrious,4918,5313
industr,industrialist,4706,5095
industr,industriji,4673,5543
industr,industrialis,4498,4918
industr,industriell,4321,5021
industr,industrije,4298,5621
industr,industrieunternehmen,4134,4430
industr,industrialism,3924,4564
industr,industrien,3622,4409
industr,industrializacion,2905,3366
industr,industrija,2303,2889
industr,industrializadas,2246,2583
industr,industrialize,2190,2304
industr,industrialisasi,2186,3174
industr,industrialmente,2114,2204
industr,industriegesellschaft,2025,2141
industr,industrienationen,2006,2083
industr,industrialising,1978,2176
industr,industrializado,1969,2215
industr,industrializada,1963,2354
industr,industrin,1897,2506
industr,industrializacao,1831,2180
industr,industrializzazione,1774,2009
industr,industrijske,1595,2017
industr,industrier,1447,1746
industr,industriestaaten,1378,1450
industr,industriella,1367,1756
industr,industrijskih,1366,1640
industr,industr,1320,1427
industr,industrialises,1249,1344
industr,industrieroboter,1190,1378
industr,industriousness,1176,1331
industr,industriekultur,1161,1281
industr,industrieel,1153,1313
industr,industriepolitik,1089,1367
industr,industrialisierten,1082,1126
industr,industriegesellschaften,1037,1084
industr,industrializzati,965,1025
industr,industriegewerkschaft,945,1302
industr,industriebetrieben,920,1033
industr,industriegebiet,919,981
industr,industriellement,909,938
industr,industrierobotern,908,1038
industr,industriequartier,881,881
industr,industrys,880,961
industr,industriju,866,973
industr,industriele,858,1009
industr,industrijski,816,909
industr,industrieanlagen,808,891
industr,industrycite,788,788
industr,industriebetrieb,752,927
industr,industriestadt,723,733
industr,industrijskog,702,888
industr,industrialitzaci,691,772
industr,industrif,656,978
industr,industrijska,647,741
industr,industrialise,642,662
industr,industrinya,636,696
industr,industrijskim,634,710
industr,industrywide,628,676
industr,industrieproduktion,626,753
industr,industriezweige,595,622
industr,industrieg,591,813
industr,industriebetriebe,589,625
industr,industriezweigen,589,631
industr,industriomr,552,808
industr,industriellt,516,721
industr,industriebau,477,814
industr,industriesoziologie,452,671
industr,industriously,445,451
industr,industriekulturreise,439,439
indicator,indicators,1574634,2410756
indicator,indicator,899087,1188637
indicator,indicatoren,11743,16796
indicator,indicatori,10114,13519
indicator,indicatore,2907,3532
indicator,indicatory,462,566
indicator,indicatorilor,273,304
indicator,indicatorsof,217,219
indicator,indicatorii,171,173
indicator,indicatorof,121,123
indicator,indicatorsin,72,72
indicator,indicatorsand,70,72
indicator,indicatorsfor,62,62
indicator,indicatores,57,60
indicator,indicatoridae,54,57
indicator,indicatorsto,39,39
indicator,indicatorenset,36,60
indicator,indicatorsare,36,38
indicator,indicatorsoorten,35,42
indicator,indicatorswere,34,34
indicator,indicatorul,33,34
indicator,indicatorsthe,31,34
indicator,indicatorfor,30,30
indicator,indicatorsthat,30,30
indicator,indicatorthese,30,30
indicator,indicatorsauthors,29,29
indicator,indicatorshealth,28,28
indicator,indicatorsmobile,26,26
indicator,indicatorsa,25,25
indicator,indicatorbased,24,24
indicator,indicatorssuch,22,22
indicator,indicatoris,21,21
indicator,indicatorului,20,21
indicator,indicatorthe,19,23
indicator,indicatorsysteem,18,24
indicator,indicatorset,17,22
indicator,indicatora,16,16
indicator,indicatorssocial,16,16
indicator,indicatorwaarden,16,27
indicator,indicatorin,15,15
indicator,indicatorss,15,16
indicator,indicatorsas,14,14
indicator,indicatorshave,14,14
indicator,indicatorwaarde,14,14
indicator,indicatorsused,13,13
indicator,indicatorsworld,13,13
indicator,indicatorand,12,12
indicator,indicatorseconomic,12,12
indicator,indicatorensets,11,19
indicator,indicatorrapport,11,11
indicator,indicatorsdescribing,11,11
indicator,indicatorsthis,11,11
indicator,indicatorthat,11,11
indicator,indicatordilution,10,11
indicator,indicatorplanten,10,12
indicator,indicatorson,10,10
indicator,indicatorspoverty,10,10
indicator,indicatorswhich,10,10
indicator,indicatorfree,9,13
indicator,indicatorsby,9,9
indicator,indicatorsis,9,9
indicator,indicatorscite,8,8
indicator,indicatorsdevelopment,8,8
indicator,indicatorseducational,8,8
indicator,indicatorsenvironmental,8,8
indicator,indicatorsincluding,8,8
indicator,indicatorsjournal,8,8
indicator,indicatorsnational,8,8
indicator,indicatorsoort,8,9
indicator,indicatorsstatistical,8,8
indicator,indicatorswith,8,8
indicator,indicatorsystemen,8,8
indicator,indicatorbacteria,7,9
indicator,indicatorc,7,7
