prefix,term,df,ttf
hemorrhag,hemorrhagiae,8,9
hemorrhag,hemorrhagicus,8,8
hemorrhag,hemorrhagiectoides,8,11
hemorrhag,hemorrhagisk,8,8
hemorrhag,hemorrhaglc,8,8
hemorrhag,hemorrhageassociated,7,7
hemorrhag,hemorrhagegastrointestinal,7,7
hemorrhag,hemorrhagics,7,9
hemorrhag,hemorrhagometry,7,16
hemorrhag,hemorrhageendoscopy,6,7
hemorrhag,hemorrhagefred,6,6
hemorrhag,hemorrhagemachine,6,7
hemorrhag,hemorrhagesin,6,6
hemorrhag,hemorrhagio,6,7
hemorrhag,hemorrhagean,5,5
hemorrhag,hemorrhagec,5,5
hemorrhag,hemorrhagiccystitis,5,5
hemorrhag,hemorrhagecase,4,4
hemorrhag,hemorrhagedavid,4,4
hemorrhag,hemorrhageduring,4,4
hemorrhag,hemorrhagel,4,4
hemorrhag,hemorrhagepulmonary,4,4
hemorrhag,hemorrhagesurgery,4,4
hemorrhag,hemorrhagewere,4,4
hemorrhag,hemorrhagewith,4,4
hemorrhag,hemorrhagiccomplications,4,4
hemorrhag,hemorrhagicdisease,4,4
hemorrhag,hemorrhagick,4,4
hemorrhag,hemorrhagicnecrosis,4,4
hemorrhag,hemorrhagicnecrotizing,4,4
hemorrhag,hemorrhagictelangiectasia,4,4
hemorrhag,hemorrhagik,4,4
hemorrhag,hemorrhagisch,4,4
hemorrhag,hemorrhagiska,4,4
hemorrhag,hemorrhagae,3,3
hemorrhag,hemorrhageacute,3,3
hemorrhag,hemorrhageadrenal,3,5
hemorrhag,hemorrhageafter,3,3
hemorrhag,hemorrhageal,3,3
hemorrhag,hemorrhagearound,3,3
hemorrhag,hemorrhageat,3,3
hemorrhag,hemorrhagediagnosis,3,3
hemorrhag,hemorrhagedie,3,3
hemorrhag,hemorrhageinfection,3,6
hemorrhag,hemorrhageintracerebral,3,3
hemorrhag,hemorrhageis,3,3
hemorrhag,hemorrhageous,3,3
hemorrhag,hemorrhagepatients,3,3
hemorrhag,hemorrhagerecently,3,3
hemorrhag,hemorrhagerichard,3,3
hemorrhag,hemorrhagerisk,3,3
hemorrhag,hemorrhagese,3,3
hemorrhag,hemorrhageshockdeliriummultiorgan,3,3
hemorrhag,hemorrhageson,3,3
hemorrhag,hemorrhaget,3,3
hemorrhag,hemorrhagethis,3,3
hemorrhag,hemorrhagethomas,3,3
hemorrhag,hemorrhagicfluid,3,3
hemorrhag,hemorrhagico,3,3
hemorrhag,hemorrhagicpancreatitis,3,3
hemorrhag,hemorrhagicsepticemia,3,3
hemorrhag,hemorrhagk,3,3
hemorrhag,hemorrhageabraham,2,2
heatwave,heatwaves,13654,24864
heatwave,heatwave,9263,18554
heatwave,heatwaver,45,75
heatwave,heatwavesmeth,11,11
heatwave,heatwaveall,3,3
heatwave,heatwavedarea,2,2
heatwave,heatwavedata,2,2
heatwave,heatwavediscover,2,2
heatwave,heatwavegfpoffspringproductionmaterial,2,2
heatwave,heatwavemap,2,2
heatwave,heatwavesandthunderstorm,2,2
heatwave,heatwavescm,2,2
heatwave,heatwavesin,2,2
heatwave,heatwavesoptics,2,2
heatwave,heatwaveattributable,1,1
heatwave,heatwaveauthorsemilybercos,1,1
heatwave,heatwavecompounded,1,1
heatwave,heatwaveegg,1,1
heatwave,heatwaveheat,1,1
heatwave,heatwaveplan,1,1
heatwave,heatwaveproject,1,1
heatwave,heatwaveresilient,1,1
heatwave,heatwavesafter,1,1
heatwave,heatwavesand,1,1
heatwave,heatwavesattheresolution,1,1
heatwave,heatwavesextreme,1,1
heatwave,heatwavesheat,1,2
heatwave,heatwavesheatwave,1,1
heatwave,heatwavesnature,1,1
heatwave,heatwavesoverea,1,1
heatwave,heatwavespores,1,1
heatwave,heatwaveunited,1,1
heatwave,heatwavezzz,1,1
health,health,9030288,19425944
health,healthy,2176347,3185618
health,healthcare,1305647,2388851
health,healthier,83259,96166
health,healthful,11404,14472
health,healthily,6105,6416
health,healthiness,6074,8713
health,healthiest,3894,4332
health,healthspan,3390,5293
health,healthwriting,2562,2562
health,healthfulness,1876,2685
health,healthnurse,1568,1568
health,healthrelated,1193,1244
health,healthineers,1114,1386
health,healthmilitary,1000,1000
health,healthsystem,697,791
health,healthandsocialcare,626,628
health,healthism,622,1012
health,healthand,610,630
health,healths,588,644
health,healthandlifeexpectancies,582,582
health,healthstar,579,598
health,healthtech,579,900
health,healthdata,526,741
health,healthworkers,519,575
health,healthfully,506,547
health,healthc,484,558
health,healthshive,474,1996
health,healthpartners,414,584
health,healthnet,384,595
health,healthgeographics,375,375
health,healthwatch,365,526
health,healthnursing,319,319
health,healthsupplement,308,1337
health,healthsafetyview,303,303
health,healthline,288,372
health,healthpromoting,287,323
health,healthwise,286,434
health,healthly,280,287
health,healthcore,278,370
health,healthservices,258,271
health,healthnsupplements,255,386
health,healthcarthub,246,280
health,healthmap,246,409
health,healthresearch,241,256
health,healthview,237,246
health,healthsouth,228,304
health,healththe,224,231
health,healthgrades,212,325
health,healthorganization,204,205
health,healthin,187,198
health,healthpublic,174,176
health,healtheducation,173,187
health,healthbethesda,170,263
health,healthproblems,168,174
health,healthhealth,162,177
health,healthworker,162,172
health,healthmultiple,160,160
health,healthprofessionals,158,162
health,healthstatus,150,157
health,healthkit,149,209
health,healthpromotion,149,167
health,healthgrid,144,241
health,healthproblem,142,142
health,healthcareassociated,137,139
health,healthypeople,133,146
health,healthcenter,132,141
health,healthcheck,130,209
health,healthways,128,172
health,healthe,127,168
health,healthaffairs,126,166
health,healthservice,126,127
health,healthinfonet,122,178
health,healthquality,118,121
health,healthcom,117,135
health,healthlink,116,191
health,healthcareprofessionals,115,129
health,healthof,114,115
health,healthcares,110,127
health,healthnewsmart,110,387
health,healthsciences,108,113
health,healthist,104,123
health,healthrisk,102,102
health,healthit,101,113
health,healthbuddy,100,272
health,healthycontrols,100,107
health,healthylifestyle,99,122
health,healthway,98,144
health,healthboston,97,145
health,healthconnect,97,143
health,healthinsurance,97,103
health,healthstyles,96,139
health,healthgrain,91,154
health,healthquerys,90,130
health,healthoutcomes,89,90
health,healthysubjects,87,90
health,healthinformation,86,87
health,healthverity,84,92
health,healthvault,83,112
health,healthychildren,83,111
halogen,halogen,67782,106675
halogen,halogenated,29863,41521
halogen,halogens,11641,14537
halogen,halogenation,8841,12085
halogen,halogeno,3071,3895
halogen,halogenide,1512,1686
halogen,halogeniden,1506,1638
halogen,halogene,952,1079
halogen,halogenating,837,1019
halogen,halogenase,782,1288
halogen,halogenados,731,949
halogen,halogenides,710,851
halogen,halogenid,623,716
halogen,halogenations,603,689
halogen,halogenverbindungen,547,584
halogen,halogenases,543,1025
halogen,halogenierung,520,581
halogen,halogenierten,505,570
halogen,halogenen,474,504
halogen,halogenes,469,571
halogen,halogenures,441,542
halogen,halogenierte,375,419
halogen,halogenierter,279,309
halogen,halogenderivate,209,214
halogen,halogena,195,295
halogen,halogenate,190,214
halogen,halogenic,189,223
halogen,halogenwasserstoff,185,209
halogen,halogenketonen,181,193
halogen,halogenuros,172,214
halogen,halogenwasserstoffs,159,168
halogen,halogenure,151,180
halogen,halogenmethyl,142,167
halogen,halogenomethyl,134,167
halogen,halogenwasserstoffen,132,145
halogen,halogenaustausch,128,138
halogen,halogenado,125,146
halogen,halogenatome,124,132
halogen,halogenophenyl,117,152
halogen,halogenidionen,114,126
halogen,halogenative,112,152
halogen,halogenido,110,176
halogen,halogenobenzenes,110,141
halogen,halogeniert,104,104
halogen,halogenos,102,111
halogen,halogenbr,98,206
halogen,halogenlampen,98,108
halogen,halogenadas,96,125
halogen,halogenoalkyl,96,109
halogen,halogencarbons,95,102
halogen,halogenalkyl,94,106
halogen,halogenoalkanes,93,116
halogen,halogensilanen,81,84
halogen,halogenates,80,98
halogen,halogenbenzolen,79,84
halogen,halogensubstituierten,79,84
halogen,halogenhaltigen,77,84
halogen,halogenketone,77,77
halogen,halogenfreien,76,88
halogen,halogenkohlenwasserstoffe,71,78
halogen,halogenose,71,75
halogen,halogenderivaten,70,70
halogen,halogenovan,67,94
halogen,halogenkohlenwasserstoffen,65,78
halogen,halogenids,63,68
halogen,halogenionen,63,78
halogen,halogenolysis,62,69
halogen,halogenous,62,79
halogen,halogenatomen,61,67
halogen,halogenlampe,61,71
halogen,halogenatom,60,62
halogen,halogenoketones,58,67
halogen,halogenbenzole,56,57
halogen,halogenessigs,55,58
halogen,halogenov,55,65
halogen,halogenfreie,54,58
halogen,halogenalkanen,53,54
halogen,halogenetos,53,70
halogen,halogenopyridines,53,70
halogen,halogenaci,52,66
halogen,halogensubstituierte,52,54
halogen,halogenophenols,51,69
halogen,halogenwasserstoffe,50,52
halogen,halogenesis,48,60
halogen,halogenida,47,59
halogen,halogenierungen,47,51
halogen,halogenees,45,55
halogen,halogenoarenes,45,49
halogen,halogensubstituierter,45,45
halogen,halogenboranen,44,49
halogen,halogenoalkylamines,44,51
halogen,halogensubstituenten,44,48
halogen,halogenatoms,43,43
halogen,halogenoacetic,43,48
halogen,halogenbestimmung,42,42
halogen,halogenoethyl,42,49
halogen,halogenomethanes,42,58
halogen,halogenophilic,42,58
halogen,halogenuro,42,51
halogen,halogenalkane,41,47
haemorrhag,haemorrhage,68884,106848
haemorrhag,haemorrhagic,30940,43372
haemorrhag,haemorrhages,8559,11514
haemorrhag,haemorrhagica,722,892
haemorrhag,haemorrhaging,700,818
haemorrhag,haemorrhagia,301,343
haemorrhag,haemorrhaged,116,157
haemorrhag,haemorrhagicum,85,93
haemorrhag,haemorrhagischen,71,73
haemorrhag,haemorrhagiae,57,60
haemorrhag,haemorrhagiis,55,55
haemorrhag,haemorrhagi,47,54
haemorrhag,haemorrhagie,47,48
haemorrhag,haemorrhagische,43,46
haemorrhag,haemorrhagiarum,32,32
haemorrhag,haemorrhagical,27,28
haemorrhag,haemorrhagicus,23,26
haemorrhag,haemorrhagin,22,30
haemorrhag,haemorrhagias,18,18
haemorrhag,haemorrhagiarvm,17,17
haemorrhag,haemorrhagins,17,20
haemorrhag,haemorrhagischer,17,17
haemorrhag,haemorrhagien,16,18
haemorrhag,haemorrhagies,15,15
haemorrhag,haemorrhag,14,14
haemorrhag,haemorrhagico,11,11
haemorrhag,haemorrhagisch,8,8
haemorrhag,haemorrhagy,8,11
haemorrhag,haemorrhagein,7,7
haemorrhag,haemorrhagethe,5,5
haemorrhag,haemorrhaghic,5,5
haemorrhag,haemorrhagically,5,8
haemorrhag,haemorrhagicfever,5,5
haemorrhag,haemorrhagicsepticaemia,5,5
haemorrhag,haemorrhagisches,5,5
haemorrhag,haemorrhaglc,5,5
haemorrhag,haemorrhagea,4,4
haemorrhag,haemorrhageand,4,4
haemorrhag,haemorrhagiam,4,4
haemorrhag,haemorrhagicstroke,4,4
haemorrhag,haemorrhagictelangiectasia,4,4
haemorrhag,haemorrhagio,4,5
haemorrhag,haemorrhagischem,4,4
haemorrhag,haemorrhageis,3,3
haemorrhag,haemorrhagepulmonary,3,3
haemorrhag,haemorrhageq,3,3
haemorrhag,haemorrhagewas,3,3
haemorrhag,haemorrhagiarivm,3,3
haemorrhag,haemorrhagicae,3,3
haemorrhag,haemorrhagicis,3,3
haemorrhag,haemorrhagicshock,3,3
haemorrhag,haemorrhagis,3,3
haemorrhag,haemorrhagometry,3,4
haemorrhag,haemorrhagae,2,2
haemorrhag,haemorrhagc,2,2
haemorrhag,haemorrhageafter,2,2
haemorrhag,haemorrhagean,2,2
haemorrhag,haemorrhagec,2,2
haemorrhag,haemorrhageclinical,2,2
haemorrhag,haemorrhagediseases,2,2
haemorrhag,haemorrhageic,2,2
haemorrhag,haemorrhageinterviews,2,2
haemorrhag,haemorrhagej,2,2
haemorrhag,haemorrhagel,2,2
haemorrhag,haemorrhageleptospirosis,2,2
haemorrhag,haemorrhageulceration,2,2
haemorrhag,haemorrhagewithin,2,2
haemorrhag,haemorrhagge,2,2
haemorrhag,haemorrhaghe,2,2
haemorrhag,haemorrhagicepisode,2,2
haemorrhag,haemorrhagick,2,2
haemorrhag,haemorrhagisk,2,5
haemorrhag,haemorrhagoc,2,2
haemorrhag,haemorrhags,2,2
haemorrhag,haemorrhageabstrakpendahuluan,1,1
haemorrhag,haemorrhageaby,1,1
haemorrhag,haemorrhageacta,1,1
haemorrhag,haemorrhageaemor,1,1
haemorrhag,haemorrhageamong,1,1
haemorrhag,haemorrhageamyloidosisprimary,1,1
haemorrhag,haemorrhageanddelayinregaining,1,1
haemorrhag,haemorrhageandndash,1,1
haemorrhag,haemorrhageare,1,1
haemorrhag,haemorrhageareathighriskofneurological,1,1
haemorrhag,haemorrhageay,1,1
haemorrhag,haemorrhagebackground,1,1
haemorrhag,haemorrhagecan,1,2
haemorrhag,haemorrhagecase,1,1
haemorrhag,haemorrhagecausedcardiac,1,1
haemorrhag,haemorrhagedead,1,1
haemorrhag,haemorrhagedi,1,1
haemorrhag,haemorrhagedrug,1,1
haemorrhag,haemorrhagedue,1,1
haemorrhag,haemorrhageendoluminal,1,1
haemorrhag,haemorrhageerbpathologie,1,1
haemorrhag,haemorrhageeuropean,1,1
haemorrhag,haemorrhagef,1,1
haemorrhag,haemorrhagefor,1,1
haemorrhag,haemorrhagefrom,1,1
haemorrhag,haemorrhagehaemophilia,1,1
gestation,gestational,256331,445297
gestation,gestation,228379,351691
gestation,gestations,8604,11605
gestation,gestationnel,1982,2961
gestation,gestationsdiabetes,1204,1868
gestation,gestationis,1175,1881
gestation,gestationsalter,1035,1390
gestation,gestationally,442,503
gestation,gestationnelle,208,272
gestation,gestationsalters,126,148
gestation,gestationnelles,113,151
gestation,gestationnels,112,123
gestation,gestationalage,111,118
gestation,gestationswoche,87,102
gestation,gestationeerd,66,68
gestation,gestationsdiabetikerinnen,61,82
gestation,gestationsbedingte,47,52
gestation,gestationaldiabetes,44,47
gestation,gestationswochen,42,45
gestation,gestationel,39,49
gestation,gestationsperiode,38,38
gestation,gestationshypertonie,37,48
gestation,gestationsdauer,33,40
gestation,gestationstag,30,44
gestation,gestationnal,28,28
gestation,gestationa,25,25
gestation,gestationszeit,22,25
gestation,gestatione,21,21
gestation,gestationl,21,25
gestation,gestationsbedingten,20,20
gestation,gestationshormon,19,21
gestation,gestationalhypertension,17,17
gestation,gestationai,15,18
gestation,gestationperiod,14,17
gestation,gestationsaltersabh,14,16
gestation,gestationwere,13,13
gestation,gestationalweeks,11,11
gestation,gestationsvorg,11,11
gestation,gestationaldiabetesmellitus,10,11
gestation,gestationand,10,10
gestation,gestationele,10,12
gestation,gestationsvecka,10,12
gestation,gestationes,9,10
gestation,gestationsalterabh,9,9
gestation,gestationshypertonus,9,9
gestation,gestationaltrophoblastic,8,12
gestation,gestationsl,8,10
gestation,gestationalen,7,7
gestation,gestationality,7,13
gestation,gestationalweek,7,7
gestation,gestationalweight,7,7
gestation,gestationelle,7,8
gestation,gestationstagen,7,7
gestation,gestationalis,6,8
gestation,gestationeerde,6,6
gestation,gestationem,6,6
gestation,gestationsalder,6,8
gestation,gestationsaltern,6,7
gestation,gestationsverlauf,6,6
gestation,gestationwith,6,6
gestation,gestationale,5,5
gestation,gestationary,5,5
gestation,gestationssack,5,5
gestation,gestationszeitpunkt,5,5
gestation,gestationszeitpunkten,5,12
gestation,gestationage,4,4
gestation,gestationalism,4,6
gestation,gestationfigure,4,10
gestation,gestationla,4,4
gestation,gestationon,4,4
gestation,gestationsabh,4,4
gestation,gestationsalterbezogene,4,6
gestation,gestationsdiabetesrisiko,4,4
gestation,gestationsphase,4,4
gestation,gestationsproze,4,4
gestation,gestationsuge,4,11
gestation,gestationalperiod,3,3
gestation,gestationday,3,3
gestation,gestationed,3,4
gestation,gestationeel,3,3
gestation,gestationi,3,5
gestation,gestationin,3,3
gestation,gestationsal,3,3
gestation,gestationsalterbestimmung,3,4
gestation,gestationsalterssch,3,3
gestation,gestationsdiabetischen,3,5
gestation,gestationsdiabtes,3,3
gestation,gestationshyperthyreose,3,6
gestation,gestationsketose,3,7
gestation,gestationsnephrose,3,3
gestation,gestationsperioden,3,3
gestation,gestationsreife,3,3
gestation,gestationsstadien,3,3
gestation,gestationstoxikose,3,3
gestation,gestationsveckor,3,3
gestation,gestationthe,3,3
gestation,gestationthis,3,3
gestation,gestationaalinen,2,2
gestation,gestationaf,2,2
gestation,gestationalamenorrhea,2,2
gastro,gastrointestinal,581558,861252
gastro,gastro,66124,87665
gastro,gastroenterology,65056,92158
gastro,gastropoda,54877,62026
gastro,gastroesophageal,52965,79134
gastro,gastroenteritis,45152,70892
gastro,gastrocnemius,34748,56897
gastro,gastropods,19273,27415
gastro,gastroduodenal,19126,27790
gastro,gastropod,18655,25610
gastro,gastrostomy,18076,32041
gastro,gastroenterologists,12984,18050
gastro,gastroscopy,12123,18597
gastro,gastronomy,10670,17721
gastro,gastron,10159,15893
gastro,gastronomic,9385,16972
gastro,gastroparesis,7902,17577
gastro,gastronom,7896,11087
gastro,gastroenterologist,7235,8624
gastro,gastroenterological,7011,8571
gastro,gastrointestinales,6968,9363
gastro,gastroenterol,6500,8943
gastro,gastronomia,6034,9363
gastro,gastroprotective,5272,8402
gastro,gastronomie,4990,7525
gastro,gastroschisis,4807,11370
gastro,gastrojejunostomy,4484,6606
gastro,gastropathy,4313,6899
gastro,gastroenteropancreatic,3873,5193
gastro,gastrointestinale,3723,4252
gastro,gastrointestinais,3718,4953
gastro,gastrodia,3477,7027
gastro,gastroplasty,3397,4940
gastro,gastroscope,3175,5073
gastro,gastroesof,2865,4431
gastro,gastronomica,2838,4940
gastro,gastroenterologie,2710,3391
gastro,gastroenterolog,2701,3450
gastro,gastrointestinalen,2494,2958
gastro,gastroscopic,2402,3265
gastro,gastroepiploic,2246,3413
gastro,gastronomi,2214,6176
gastro,gastroenteric,2055,2685
gastro,gastroretentive,2017,3300
gastro,gastroenterologia,1946,2471
gastro,gastroenterostomy,1885,2635
gastro,gastrotricha,1826,2280
gastro,gastrotheca,1755,2759
gastro,gastroent,1721,1942
gastro,gastrointestinaltrakt,1601,1782
gastro,gastrojejunal,1598,2228
gastro,gastrointest,1574,2253
gastro,gastrodin,1459,4537
gastro,gastrotomy,1445,1822
gastro,gastroduodenitis,1263,1977
gastro,gastropexy,1234,2516
gastro,gastrointestinaler,1225,1349
gastro,gastronomique,1200,1881
gastro,gastrocopta,1111,1324
gastro,gastrocolic,1096,1739
gastro,gastrografin,1088,2011
gastro,gastroprotection,1076,1519
gastro,gastropacha,1043,1873
gastro,gastroduodenoscopy,1036,1152
gastro,gastronomico,952,1208
gastro,gastroenterologic,951,1083
gastro,gastrocn,915,1533
gastro,gastrophryne,882,1011
gastro,gastrointestinaltraktes,878,969
gastro,gastroenteropathy,812,1172
gastro,gastroenterite,789,1094
gastro,gastrochilus,759,1341
gastro,gastrostomie,715,967
gastro,gastrointestinaltrakts,711,777
gastro,gastronomik,661,1351
gastro,gastrostom,641,1058
gastro,gastrostomies,641,879
gastro,gastroplastia,620,1003
gastro,gastronomical,618,784
gastro,gastrolobium,617,1005
gastro,gastrostomia,607,1100
gastro,gastroenterologischen,592,688
gastro,gastrooesophageal,576,704
gastro,gastroenterologen,544,646
gastro,gastronomii,539,676
gastro,gastroscopies,539,676
gastro,gastroesofagico,529,754
gastro,gastrovascular,529,794
gastro,gastroduodenostomy,521,732
gastro,gastrocnemii,520,764
gastro,gastrodermis,518,842
gastro,gastrointestinali,518,682
gastro,gastronomiques,496,547
gastro,gastroenter,482,645
gastro,gastrosaccus,467,567
gastro,gastroenterologische,465,494
gastro,gastrosplenic,431,679
gastro,gastrogavage,416,549
gastro,gastrocnemio,414,611
gastro,gastroskopie,414,497
gas,gas,4202609,7811163
gas,gases,752666,938449
gas,gastrointestinal,581558,861252
gas,gastric,558405,1322789
gas,gasses,329241,331110
gas,gaspuff,229393,229393
gas,gaseous,174796,227294
gas,gasoline,100294,185273
gas,gasification,66361,135286
gas,gastro,66124,87665
gas,gastroenterology,65056,92158
gas,gastrectomy,58250,103008
gas,gastropoda,54877,62026
gas,gastritis,53120,111315
gas,gastroesophageal,52965,79134
gas,gastos,51424,71266
gas,gasto,47431,73416
gas,gastroenteritis,45152,70892
gas,gastrocnemius,34748,56897
gas,gaston,26472,32993
gas,gastrin,22401,52065
gas,gastropods,19273,27415
gas,gastroduodenal,19126,27790
gas,gastropod,18655,25610
gas,gastrostomy,18076,32041
gas,gaster,15927,34945
gas,gasifier,15073,28535
gas,gast,15039,19839
gas,gasb,14803,31516
gas,gaspar,13233,17849
gas,gastroenterologists,12984,18050
gas,gastroscopy,12123,18597
gas,gastrulation,11568,18849
gas,gase,11494,18495
gas,gasket,11039,20623
gas,gastronomy,10670,17721
gas,gastron,10159,15893
gas,gasolina,9871,14201
gas,gastronomic,9385,16972
gas,gasp,9293,14200
gas,gasterosteus,7933,9491
gas,gastroparesis,7902,17577
gas,gastronom,7896,11087
gas,gasset,7471,9855
gas,gastroenterologist,7235,8624
gas,gasosa,7154,8772
gas,gastroenterological,7011,8571
gas,gastrointestinales,6968,9363
gas,gastroenterol,6500,8943
gas,gastrul,6145,46142
gas,gastronomia,6034,9363
gas,gastral,5882,12056
gas,gaskets,5852,9300
gas,gaskell,5683,9405
gas,gass,5528,7943
gas,gastrula,5329,7587
gas,gastroprotective,5272,8402
gas,gasen,5128,5848
gas,gastronomie,4990,7525
gas,gaspard,4810,5848
gas,gastroschisis,4807,11370
gas,gascogne,4767,6021
gas,gasdermin,4676,6794
gas,gastrojejunostomy,4484,6606
gas,gasal,4393,5604
gas,gastropathy,4313,6899
gas,gasf,4279,5110
gas,gasphase,4180,4857
gas,gasseri,4074,6372
gas,gastrique,3893,6014
gas,gastroenteropancreatic,3873,5193
gas,gassing,3799,5434
gas,gastrointestinale,3723,4252
gas,gastrointestinais,3718,4953
gas,gastaut,3552,5089
gas,gasdynamic,3517,4573
gas,gastrodia,3477,7027
gas,gasified,3454,4446
gas,gastroplasty,3397,4940
gas,gastrale,3351,3883
gas,gasifiers,3275,4530
gas,gasser,3214,4079
gas,gastroscope,3175,5073
gas,gasteiz,3073,3874
gas,gaseosa,3067,3800
gas,gastrica,3045,4782
gas,gasipaes,3012,4494
gas,gasping,2920,4073
gas,gastroesof,2865,4431
gas,gastrico,2860,4759
gas,gastronomica,2838,4940
gas,gasse,2803,3128
gas,gasosas,2763,3909
gas,gassmann,2730,4273
gas,gastroenterologie,2710,3391
gas,gastroenterolog,2701,3450
gas,gastar,2631,2781
gas,gash,2610,3842
gas,gastrointestinalen,2494,2958
gas,gascon,2450,3134
fuel,fuel,1144009,2266276
fuel,fueling,530277,535355
fuel,fuels,329261,479807
fuel,fueled,74330,84902
fuel,fuelled,32232,35988
fuel,fuelling,10779,12717
fuel,fuelwood,5641,10083
fuel,fuelleborni,1867,2603
fuel,fuelcell,1856,2288
fuel,fuelhh,840,840
fuel,fuelcellsworks,547,547
fuel,fuelle,404,448
fuel,fuell,199,216
fuel,fuelconsumption,157,173
fuel,fueller,150,218
fuel,fuelbed,141,256
fuel,fuelcells,124,132
fuel,fuelbeds,123,248
fuel,fueleu,101,146
fuel,fueler,100,138
fuel,fuellen,98,107
fuel,fueloil,97,133
fuel,fuela,79,79
fuel,fuelband,72,121
fuel,fuelbreak,72,124
fuel,fueld,68,72
fuel,fuelbreaks,65,112
fuel,fuelwoods,62,85
fuel,fuelscite,55,55
fuel,fuelbased,49,54
fuel,fuelfix,45,54
fuel,fuelcon,44,81
fuel,fuelefficient,44,44
fuel,fueleconomy,43,46
fuel,fuelgen,43,62
fuel,fuelles,43,54
fuel,fuelless,42,104
fuel,fuellmich,38,73
fuel,fueland,37,37
fuel,fuelgae,37,81
fuel,fuellung,37,41
fuel,fuelcite,36,36
fuel,fuelmore,35,35
fuel,fuellergehalt,33,38
fuel,fuelair,31,34
fuel,fuelization,31,40
fuel,fuelinjection,29,29
fuel,fuelpositive,28,31
fuel,fuellers,27,41
fuel,fuelelement,25,25
fuel,fuellstoffe,25,34
fuel,fuellhart,24,31
fuel,fuelfor,23,24
fuel,fuelin,23,23
fuel,fuellstoff,23,32
fuel,fuelsfuel,22,22
fuel,fueltank,22,30
fuel,fuelish,21,22
fuel,fuellstoffen,21,22
fuel,fuelcombustion,20,21
fuel,fuelers,20,24
fuel,fuelings,20,23
fuel,fuelefficiency,19,19
fuel,fuelspp,19,19
fuel,fuele,18,18
fuel,fuellern,18,26
fuel,fuelrich,18,19
fuel,fuelduring,16,16
fuel,fuelphp,16,23
fuel,fueloleo,15,21
fuel,fuelsave,15,25
fuel,fueltype,15,19
fuel,fuelburn,14,27
fuel,fueles,14,21
fuel,fuelnegg,14,15
fuel,fueltech,14,19
fuel,fuellebornii,13,16
fuel,fuelwatch,13,28
fuel,fuella,12,13
fuel,fuellten,12,12
fuel,fueloepi,12,22
fuel,fuelpoverty,12,14
fuel,fuelsaving,12,12
fuel,fuelberg,11,15
fuel,fuelcycle,11,13
fuel,fuelenergy,11,11
fuel,fuelfired,11,11
fuel,fuelgas,11,13
fuel,fuellas,11,14
fuel,fuellboden,11,11
fuel,fuellt,11,11
fuel,fuelsand,11,11
fuel,fuelshed,11,16
fuel,fuelberth,10,10
fuel,fuelleborn,10,10
fuel,fuellenbach,10,19
fuel,fueloline,10,13
fuel,fuelquest,10,10
fuel,fuelrod,10,15
fuel,fuelsfor,10,10
frail,frailty,69468,220231
frail,frail,43433,83713
frail,fraile,2565,3210
frail,frailes,2237,2776
frail,frailties,2187,2492
frail,frailer,1189,1324
frail,frailest,375,397
frail,frailejones,219,316
frail,frailesca,204,343
frail,frailea,170,347
frail,frailej,148,184
frail,frailey,134,185
frail,frailness,122,136
frail,fraility,101,126
frail,fraillon,83,106
frail,frailing,64,88
frail,frails,60,69
frail,frailejonal,39,58
frail,frailejon,36,47
frail,frailescana,27,41
frail,frailly,27,28
frail,frailtypack,27,37
frail,fraileana,25,33
frail,frailed,25,28
frail,frailities,25,25
frail,frailtie,25,25
frail,frailecillo,23,31
frail,frailt,22,26
frail,frailomic,20,32
frail,fraily,19,19
frail,fraillery,17,17
frail,frailsafe,17,38
frail,frailejonales,15,17
frail,frailensis,15,18
frail,frailero,14,14
frail,frailescanense,14,42
frail,frailtyhl,14,28
frail,fraill,13,16
frail,fraila,12,20
frail,fraileros,11,13
frail,frailsurvey,10,27
frail,frailkim,9,9
frail,frailesel,8,14
frail,frailmar,8,12
frail,frailach,7,7
frail,frailen,7,16
frail,frailiche,7,13
frail,frailtyand,7,8
frail,frailtysurv,7,12
frail,frailand,6,6
frail,frailecillos,6,10
frail,fraileyi,6,13
frail,frailocracia,6,6
frail,frailtools,6,6
frail,frailtyem,6,8
frail,frailcare,5,8
frail,frailee,5,5
frail,fraileys,5,5
frail,frailis,5,5
frail,frailscale,5,5
frail,frailtyindex,5,5
frail,fraileagust,4,4
frail,frailers,4,12
frail,frailito,4,5
frail,frailles,4,4
frail,frailmatics,4,4
frail,frailtyamongrobustparticipantsatbaselineand,4,4
frail,frailachs,3,3
frail,frailco,3,5
frail,frailesco,3,4
frail,frailite,3,4
frail,frailocracy,3,3
frail,frailones,3,4
frail,frailti,3,6
frail,frailtydavid,3,3
frail,frailtyism,3,4
frail,frailtymodels,3,3
frail,frailtystatus,3,5
frail,frailtythe,3,4
frail,frailtyu,3,13
frail,frailu,3,4
frail,frailuna,3,4
frail,frailar,2,3
frail,frailas,2,3
frail,frailberg,2,2
frail,frailcheck,2,2
frail,frailclinic,2,5
frail,fraileactor,2,2
frail,fraileas,2,2
frail,frailecito,2,2
frail,fraileg,2,2
frail,frailego,2,3
frail,frailejonalpajonal,2,2
frail,frailejondel,2,2
frail,frailejonota,2,2
frail,frailelderly,2,2
frail,frailemerino,2,2
frail,frailengo,2,3
frail,frailera,2,2
frail,frailescano,2,11
flood,flood,330715,757082
