document_id,external_id,name,file_path
31154,a26fa122-7828-4f5b-88e2-65068ad494d0,A nanobiosensor integrating FRET and MEF processes for fluorescence-based detection of Chlorpyrifos pesticide through AuNPs@ZIF-8 nanocomposite platform,
3720,a2725dc8-38a4-41f2-9a3b-4c6ae25845a9,Controle de hipotermia com colchão térmico em cachorras durante ovário-histerectomia,
4761238,a27898e4-3ba7-47cc-aa60-a5add5829482,OPERATING ENVIRONMENT FOR TODAY'S PORTS,
4933918,a2a5e4d5-e83c-4e08-90b3-cbdafd6b0223,"Estudio de factibilidad para la creación de una academia particular de futbol, para niños y adolescentes en la ciudad de Loja.",
8904668,a2d31ad7-0058-43ca-93e8-97917f06b522,Çalışma hayatının erkek üreme sağlığına etkisi,
858222499,a2d4e381-466c-4150-9673-32d65f830c86,Effect of Sample Pretreatment on Extraction Yield and Chemical Compositions of Oil from Rape Bee Pollen by Supercritical CO_2,
13111,a3830f7c-ce8e-466f-81a8-85e85125947c,The mitogenome of Phytophthora agathidicida: Evidence for a not so recent arrival of the “kauri killing” Phytophthora in New Zealand,
939836579,a4296457-83c3-4e36-9046-ec1eea7bd31e,"Editorial: Climate change, land, water and food security: perspectives from Sub-Saharan Africa",
9580428,a449d5c5-72b2-40ca-a8b1-45cf7bfdc871,Trichoderma atroviride LZ42 releases volatile organic compounds promoting plant growth and suppressing Fusarium wilt disease in tomato seedlings,
288732383,a4a84ccd-15f3-4e96-b6c9-6091fa671ac7,A new Experimental Rig for Oil Burning on Water – Results for Crude and Pure Oils,
9983187,a4b42d3a-019e-4392-bc54-fc33ac4756f2,,
65355,a4d83c6a-517a-47d9-a31f-d0bb97b17d15,Study on the Mechanical Properties of Steel Slag Cement–Solidified Silt Soil and the Law of Chloride Ion Transport under Different Erosion Times,
57729,a4ea574b-9fbb-4697-a5ba-e214914cb1de,"Nutrition, Bioactive Components, and Hepatoprotective Activity of Fruit Vinegar Produced from Ningxia Wolfberry",
2967416,a4ecbd16-5cfa-416e-b037-a1ba338d21ef,Effect of Extractable Soil Surface Phosphorus on Runoff Water Quality,
979380298,a507a8f6-a2f7-4092-9086-7cc9983daaf1,Tissue response to fast-setting calcium phosphate cement in bone,
570377,a5ddb019-24f7-4453-86c2-b537578fd985,,
2313,a617d749-9b01-495c-b0d2-7113482f5349,Road Power Generation by Speed Breaker,
338328,a624f824-b621-4be0-8086-319afedfc7ff,Zinc Nanoparticle Effects on the Green Leaf Volatiles and Phyllosphere Bacteriome in &lt;em&gt;Capsicum annum&lt;/em&gt; Seedlings,
5228,a6681157-8d90-4e07-a3b9-460da7462573,Ultra-fine features of aerohaematic barrier in pneumoconiosis,
42411020,a6b3b36a-399b-49d4-bb66-ee9cdbc9c189,The role of noninvasive ventilation in the management of type II respiratory failure in patients with myotonic dystrophy,
955061004,a75a4a76-508e-48ee-8279-b2bc144253f4,The High Strength Cold Forging Applications of a New Multi-Phase Steel,
187829872,a778803b-80ca-4174-8a2d-db6e426363e2,Graph theory for feature extraction and classification: A migraine pathology case study,
9076734,a79a8232-f63b-409a-a59c-b9c6846f5122,Effect of Jin Fu Kang Oral Liquid on the Expression of MRP mRNA-LRP mRNA of the Human Lung Adenocarcinoma A549/DDP Line Cell,
3522,a7eda8a9-ef16-4830-8fde-a1971b7b3a6a,The Application of Automated Techniques in the Management and Control of Source Materials,
845145157,a8700f94-0dfa-4b06-8aeb-41673b0241a6,Ruşeym yağının depolama stabilitesinin kapsüllenerek arttırılması.,
8544753,a8dd6972-6cc2-4456-9964-21e5fb9087bf,"Landslide hazard assessment and their application in land management in Kendari, Southeast Sulawesi Province, Indonesia",
51008348,a94e5a0e-8371-4c7e-aa24-7ebec76606b3,Autoantibodies associated with RNA are more enriched than anti-dsDNA antibodies in circulating immune complexes in SLE,
87032256,a9741d1a-ecfe-441c-89f2-a1d92dff36f8,,
566051,a9851f18-ec23-4979-a23d-5d1130d7d574,Chemical composition and nutritional properties of Terminalia catappa L. oil and kernels from Benin,
6115,aa0cde67-b7ef-417a-adc8-cbcb546d1a36,Manganese-stimulated redox cycling of dopamine derivatives: Implications for manganism,
186384883,aab02da4-38a8-45fa-b33f-ce7310d45ae0,A predictive reliability model for PMOS bias temperature degradation,
747103751,aabb97f3-4b3b-49f8-9ca7-d6f9ead26c4e,Evaluating carbon performance in the water industry: A longitudinal analysis of England and Wales,
4049454059,aaca8483-a725-4815-84fb-539f5a063494,Reply on RC2,
17846,aae03dfb-fdc5-43a5-bce9-5e4fe9b0c49f,ASG-YOLOv5: Improved YOLOv5 unmanned aerial vehicle remote sensing aerial images scenario for small object detection based on attention and spatial gating,
889575517,ab0b70b5-5310-4348-a183-6180a52d1f3b,"Application of GIS for Risk Identification and Assessment of the Road Infrastructure from the Occurrence of Landslide Processes - Study for the Territory of Sliven Region, Bulgaria",
905868,aba148ca-de31-4ade-8c56-074687af9889,"ETHNOBOTANICAL STUDY OF SOME COMMONLY USED TRADITIONAL PLANTS BY SHAMBAA TRIBE OF TANGA REGION, TANZANIA",
37990497,abe7b53d-b4ed-4470-a53b-f7c8c802f752,"Improving Access to Internationally Controlled Essential Medicines in the Post-UNGASS, Agenda 2030 Framework",
2262620,ac42b909-6b1c-4d46-b321-293c2ca03f3e,Examination of Ghrita on Various Types of Chronic Diseases in Pediatrics,
521359478,ac766dc4-9743-45cf-82af-a1c1bdc35392,AN AYURVEDIC APPROACH IN THE MANAGEMENT OF URTICARIA(SHEETPITTA): A CASE STUDY,
7036,aca9a3eb-cb4e-41dd-9b8e-ece878f7294a,BIOREMEDIATION OF HYDROCARBON POLLUTANTS USING SEWAGE SLUGE AS BIOSTIMULATION AGENTS,
926700823,acddf54f-c7c5-4d60-b209-811d1d2a01c8,Oxidative stress: animal adaptations in nature.,
2291539395,ace8ae6e-cdbb-43c6-a976-a22d46ab5724,,
4530077023,ad72ee43-2509-4647-9f38-59df709eadc7,Analytical model of fully developed wind farms in conventionally neutral atmospheric boundary layers,
1580,ada2dd97-8003-4934-968b-a8603269d538,Clinical Microdialysis in Skin and Soft Tissues: An Update,
78333,adaa9dfe-d7cf-42d2-a347-136461e5c6bb,"Enhancing Disaster Vulnerability Analysis and Plot Price Prediction in Local Areas with Bayesian-Optimized Random Forest, XGBoost, and LSTM Models Using TPE",
4998543,adb5e0e1-687b-4a66-8fe0-770a10fb029b,Feasibility of Condensate Recovery in Humid Climates,
75523,ae0c8036-9268-495f-855f-24960341d6aa,Comprehensive Analysis of Battery Thermal Management and Energy Consumption in an Electric Vehicle: Impact of Driving Modes and Ambient Temperatures,
40445,ae1dbeac-2c7c-4711-bd77-07e4ee9241e6,Environmental health and strengthening resilience to pandemics,
25828618,aec54ccd-7c40-45e7-91b1-b350240eb2e6,A Novel Portable Wave-Driven Desalination System for Emergencies and Remote Coastal Communities,
7406202,aee5717f-9fcd-49ef-9e8f-2b9d36209922,"Individual environmental, social, and governance factors as drivers of operational and market performance in medical device companies",
6059,aef9d116-07df-4585-aaad-824db47f6719,Dissipation of blowing agents in polymeric foams by cell rupture,
15258,af3af6ad-f702-49ef-8127-b713accc1b01,[Changes in liver dehydrogenase activity in rats with Unden poisoning].,
1469,af9b48f4-efb0-4264-ba99-cbcab2cdff8e,Overexpression of spinach non-symbiotic hemoglobin in Arabidopsis resulted in decreased NO content and lowered nitrate and other abiotic stresses tolerance,
35705,afa486d0-9c8e-42a2-98e0-3ef950ac206b,BIOFOR Aerated Bio-filter Process for Municipal Wastewater Treatment,
4618,afbb6b88-e5b8-4e4e-a52d-b82387e26a0f,The World’s Burden of Diabetes During the Latest Three Decades,
80444,afdd2541-db11-497d-b623-ee01f723d6dd,The Use of Simulation in the Evaluaton of Software,
427230,aff4d298-28a1-4b3f-a3e1-e32d50cd13e5,Study shows cost of EOR by CO2,
4941841,b058ac1c-2330-4088-8ae0-45b29ad81a84,"Virtual repatriation as a methodological reframing for museum learning in the digital age: repositioning, digital transformation, and collaborative meaning-making",
26487,b05a3332-db9c-4657-8c25-f3559e3732e4,INVENTORY OF MONGOLIAN GLACIERS FOR THE GLOBAL LAND ICE MEASUREMENTS FROM SPACE (GLIMS) PROGRAM,
73841,b0ae89d1-ac46-4761-bf98-b0b4cdd86b43,"The Connotation Value, Design and Implementation of Outdoor Games for Infants under the Concept of Natural Education",
19359,b17e66d7-5a5d-4e4d-b10c-abafcf625577,Assessing the Role of Energy Mix in Long-Term Air Pollution Trends: Initial Evidence from Poland,
20383832,b1d9ce55-2eb7-4317-bfd3-f801f137e610,"The problem of Orobanche in Tunisia: current state, specificity and main results of the national Faba bean breeding program to improve tolerance/resistance to Orobanche foetida and Orobanche crenata",
3058419504,b24a1d25-8e34-47db-a184-c3d0965c29e5,Risk Factors for Clinical Prognosis in Bacterial Meningitis beyond the Neonatal Period,
689566341,b28df27e-8d52-4188-8400-486645856718,Ubiquitous Acoustic Sensing on Commodity IoT Devices: A Survey,
75098,b2e0dfc7-5418-44c2-b244-ba78af896173,"GC-MS analysis, Elemental and Nutritional Composition and Biological Investigation of Medicinally Valued Fingerhuthia africana Lehm.",
160820,b30f554d-b087-4e38-b920-fe1393882be1,After Life Effect of Endophytic Bacterium Bacillus Cereus on Litter Decomposition,
125399267,b3239acf-89f2-4781-bb62-15dea8acd6e0,Cumulative environmental exposures and metabolic syndrome: A study of heavy metals and volatile organic compounds,
1397339323,b3f4e3fd-f295-4c56-afff-4daf770cc189,"Aesthetics of green dispossession: From coal to wind extraction in La Guajira, Colombia",
4589,b423ff79-fb9c-4085-bc37-1647ccaa2f27,China’s Energy Transition Pathway in a Carbon Neutral Vision,
3866,b495c693-cc25-4013-8550-215e1bf29eb9,"Immortal Tek Dovermane X: A Technical White Paper on the Metabolic, Legged, Bio-Composite Companion Platform",
97002,b4aac340-133f-44b5-80dc-cbc0ed7a0b08,Polymerization of chondroitin sulfate and its stimulatory effect on cartilage regeneration; a bioactive material for cartilage regeneration,
1321665356,b4b6660d-806c-4c4e-9ca5-7e7924592055,Electric field-induced resistance switching in (Bi2O3)0.7(Y2O3)0.3 films,
63776,b4bd891c-b7b0-40e5-ac93-0bffe31ca78a,The importance of Georgia's resort and recreational resources and geographical classification of resorts,
5728553,b5352578-054f-406a-986f-6b495125392d,,
2145726,b55f2ed9-da19-4889-9b30-7c3010fe5b0b,Optimization of Liquid Cooling System Structure,
7628840,b579bbbe-a08e-42a5-aaec-3408c99391f0,ELECTROCHEMICAL PHENOMENA IN CHARGED MEMBRANES,
8632454,b58c1198-d008-4dfb-80a7-d5d1cd98e38b,Analysis of escalated training for faculty development: Change of mindset and behavior,
483048547,b5a3db6f-bbb6-4c01-be48-37ac8a3941f2,Application of Maxcode Algorithm for the Enumeration of Kinematic Chains of 9 Links and 2 Degree of Freedom,
14215399,b5aad3b3-94e0-4407-b545-a8b8c11191f9,Effects of Chrome Contamination on the Performance of La[sub 0.6]Sr[sub 0.4]Co[sub 0.2]Fe[sub 0.8]O[sub 3] Cathode Used in Solid Oxide Fuel Cells,
7733,b5c05a00-0e81-47d6-9020-46aeb1efe459,EFFORTS TO CONTROL DENGUE VECTORS BY ERADICATING MOSQUITO NESTS AND PLANTING ZODIA PLANTS AS MOSQUITO REPELLENTS IN THE WORKING AREA OF THE SAKO HEALTH CENTER IN PALEMBANG CITY IN 2023,
765438699,b68465b6-7efc-4f04-b6b2-d2b7dad50fea,"Fire season precipitation variability influences fire extent and severity in a large southwestern wilderness area, United States",
245947821,b6c1b20b-3b4d-4aae-93ca-c9f6993309c1,Measuring Inhomogeneities In Thermocouple Wires,
73527,b747fbc8-cb09-4c81-913f-1231a9cb37a9,Influence of composite microencapsulated phase change material on the rheological property and applicability of asphalt,
230873,b7724b37-91e6-4564-bf6f-70a76f5b2643,"Accesibility to knowledge and information on risk factors and prevention of cardiovascular diseases, and preventive [behaviors] of residents above 30 years in Male'-Maldives",
6846,b799becc-3ee0-4df1-b059-c16fbb5bef74,,
26613,b79e6c03-a2ef-4dba-bd40-2aeb531b9e4e,Spatial Characteristics of Interannual Variability in Wind Stress over the Western North Pacific,
3730910770,b7b87fbc-8539-4abd-80ae-42ad588d5610,Epigenetic regulation in plant abiotic stress responses,
3558,b7bac324-51cd-4a96-acf4-d3c3ff2f7acd,Biocultural innovation: Innovating at the intersection of the biosphere and ethnosphere,
712110,b7fe7d7d-00b7-411a-a269-5fb9542e9c94,Adhesion and anti-inflammatory potential of<i>Lactobacillus rhamnosus</i>GG in a sea buckthorn based beverage matrix,
113873,b85c57fc-f454-4265-86eb-1288a736c97c,1009 The Influence of hybrid surface modification on the Fatigue Strength of the Environment Symbiosis Free Cutting Steel,
2636,b8772c16-7feb-4779-8217-f0fe5c5f1be2,THE MANAGEMENT OF THE DOMESTIC REFRIGERATION: HYGIENIC AND SANITARY CHARACTERISTICS OF REFRIGERATORS FROM NORTHEN AND CENTRAL ITALY,
16250063,b898e73f-5833-4130-8dff-7e341e7ef3f0,Marine-derived arginase: A natural weapon against cancer,
86897,b8cde38e-1ca8-4593-92b5-d3e2d69707ec,,
1029043510,b8ed788b-d3f9-4851-b16a-72b04c3aeb3d,Home-field advantage affects the local adaptive interaction between<i>Andropogon gerardii</i>ecotypes and root-associated bacterial communities,
6921401,b9bf2867-a18f-447c-86f1-fac947060c66,AN IOT BASED ENVIRONMENTAL CONTROLLED POULTRY FARM WITH CLOUD STORAGE,
3631828,b9cc277c-9fa4-42d3-b837-265972f5f41b,Screening and identification of a nitrogen fixing bacteria with 1-aminocyclopropane-1-carboxylate deaminase activity,
751849,baa4ef5f-bd81-4990-b48a-7f52befbcfc1,"Microbiology investigations in the Vechernyy region, Tala hills (East Antarctica) / Miamin V.E., Nikitina L.V., Charniauskaya M.I., Zaniuk A.A., Titok M.A., Laziuk S.K., Sidarenka A.V., Valentovich L.N., Dolgikh A.V.",
5020,bb3d9935-ba9b-408f-8811-85a47e2ffcc4,Characteristics and fatty acid composition of Taxus baccata Linn. Seed oil,
904159,bb46ad3b-dbb5-4861-93a0-d1addc73775f,War and pandemic do not jeopardize Germans’ willingness to support climate measures,
24263853,bbf26f3d-c571-45eb-8916-071e209a0b8b,Experimental Study on Active Thermal Protection for Electronic Devices Used in Deep−Downhole−Environment Exploration,
24903,bbf545f0-57bb-4ec5-bd09-9a917d37aa5b,Energy efficient measure for apartment buildings,
1114017296,bc030a66-6647-41f4-bd79-f5fc6aefd038,"Fatty acids-modified liposomes for encapsulation of bioactive peptides: Fabrication, characterization, storage stability and in vitro release",
424179796,bc061d2e-9574-4004-99cb-f9dd5d724943,,
9492,bcb62fae-400a-4e03-849b-e9654159a988,"LOADING AND STRUCTURAL RESPONSE OF DEVELOPED SHORELINES UNDER WAVES, SURGE, AND TSUNAMI OVERLAND FLOW HAZARDS",
2929,bd59352e-90a0-47fc-ab8c-d59e2f4fa6e6,Analysing Mechanical Properties of Synthetic Material for Artificial Organ Manufacturing by Finite Element Analysis,
4454174851,bd6f9b5a-8143-456a-8637-82699e506ced,First Report of <i>Verticillium dahliae</i> on Squash (<i>Cucurbita pepo</i>) in Italy,
60482,bdb7a4bb-0e6f-4f90-be5c-a85b0d240170,Mobile Apps and Digital Games for Young People to Bridge the Knowledge Gap in Climate Change Adaptation Measures,
1802,be4e01c4-ce44-48a1-93ce-8e660836da16,"Population ecology of some medicinal plants of Malam Jabba, Swat, Pakistan",
892655744,be71abde-19ef-4652-a1e1-5e178963d233,Activation of Raf-1 and mitogen-activated protein kinase in murine macrophages partially mimics lipopolysaccharide-induced signaling events.,
5779183,be731386-597a-4a78-86fa-9dc8b6dae252,,
554363356,beb7530b-0185-4940-9b8c-9d2c28ba1ed6,,
8194,bef5f5db-8799-49d5-a697-ccd2d43c13ae,СПОСІБ МОНІТОРИНГУ РОБОТИ ГАЗОВИХ СВЕРДЛОВИН ТА ЗАБЕЗПЕЧЕННЯ МОЖЛИВОСТІ АВТОМАТИЧНОГО ВІДКЛЮЧЕННЯ ПОШКОДЖЕНОГО ШЛЕЙФУ,
1002185913,bf07cd1e-d480-4d8b-adce-4ba99b019641,Data Analytics and AI for Predictive Maintenance in Pharmaceutical Manufacturing,
536944,bf2519b2-6372-4fcf-b7f9-4fb968d6f7a5,Segregation and Health: A Call for an International Research Agenda,
43628365,bf5b6f9e-6714-4a30-8ec4-4f4ea8c10c8c,Comment on nhess-2022-253,
214996122,bfd1b2b5-6c61-4e43-a034-cbe6a3b294cd,"Árboles y arbustos forrajeros utilizados para la alimentación de ganado bovino en el norte de Veracruz, México",
2284829273,bfe138ba-91d2-4c19-b7c2-0684c87953d2,Recent Studies in Surface Disinfection: PHR Review,
33955,bff151b0-c1e4-4fee-9fdb-0138c78ca3d0,"A Young Infant From New Hampshire With Fever, Splenomegaly, Anemia and Thrombocytopenia",
83381,bff706f9-651d-498a-8782-b79330e68a14,A multiscale comprehensive index for evaluating the development level of surface granite discontinuities,
4125,c042127f-c11e-4fd4-a381-4565270267c8,"A ‘race to the bottom’ or variegated work regimes? Industrial relocation, the changing migrant labor regime, and worker agency in China’s electronics industry",
82766132,c0684ae3-9f72-4025-abcb-e6e3da395ea8,When beer is safer than water: Beer availability and mortality from waterborne illnesses,
9750,c09479fd-2fc7-4a90-a8cb-3709724305b3,Health Effects of Power Loss After Hurricane Irma on Nursing Home Residents in Florida,
302280,c1392cd8-7ed5-4803-8269-b0b859c60a2b,010-I * HOW TO RECYCLE A MISUSED LEFT INTERNAL THORACIC ARTERY: TIPS AND TRICKS,
6403,c13d8837-eb7f-4469-b1c3-d04002a00927,Urban park water reclamation and reuse technology by double membrane,
9282798,c199022c-b93b-4fee-b386-3794cbad513d,"Optimizing Vertical Unidirectional Airflow in Cleanrooms: An Integrated Approach to Floor Perforation, Plenum, and Fan Filter Unit Configurations",
472492,c1e2f40f-abe9-42e1-a6ef-e89132aafded,"Montefiore Medical Center in the Bronx, New York: Improving Health in an Urban Community",
184493,c2313a7b-8dc4-41ac-bfc1-f44443f3b07c,Assessing the efficacy of group model building workshops in an applied setting through purposive text analysis,
35066,c28544a8-1404-4b4c-9eea-311d1234632c,PENYELESAIAN SENGKETA HUBUNGAN INDUSTRIAL DALAM PEMUTUSAN HUBUNGAN KERJA (PHK) MENURUT SISTEM PERADILAN DI INDONESIA DENGAN MALAYSIA,
752280734,c29045ef-ef72-41d6-bbb0-53c2dcba8487,Acknowledgements,
71169918,c2e698ec-97e5-4ee3-9a19-15f7a0506a94,"Xuezhikang, Extract of Red Yeast Rice, Improved Abnormal Hemorheology, Suppressed Caveolin-1 and Increased eNOS Expression in Atherosclerotic Rats",
6957,c2fcfb19-4f9b-4350-bf35-f2b85a1eb418,Violence Against Civil Aviation,
242834232,c335eb4b-a3d3-4b10-8019-523fb9db0210,Recurrent outbreaks of disease in sea urchins Strongylocentrotus droebachiensis in Nova Scotia:evidence for a link with large-scale meteorologic and oceanographic events,
6908,c353167a-3826-4461-801c-feca9deb7e44,,
3390026142,c38d896a-d7bd-43bd-adb9-5f69328eb6f3,Understanding adaptations in a community-vetted COVID-19 testing program,
2191748104,c3ba6135-9c48-4ac5-a21f-6d94c264ff4e,Dynamics of Gut Microbiome and Transcriptome in Korea Native Ricefish (Oryzias latipes) during Chronic Antibiotics Exposure,
1992998367,c3bd0782-8ee5-4a8d-8000-05824e26d6dc,,
8947,c3f076e5-dbb6-4bbd-9a35-2fdf1f79b803,Human exposure risk via algae-induced transfer of tritiated water in the marine food chain,
1726091,c4dddcf3-7f6b-4969-8bea-babd7e2bca6b,THE EFFECTS OF GAMOLENIC ACID ON ADULT ATOPIC ECZEMA AND PREMENSTRUAL EXACERBATION OF ECZEMA,
9709,c5022eb0-6337-4084-97c4-5349a8d65ef8,Conceptualising a biophilic services model for urban areas,
2588187491,c5594f0b-807e-4127-9933-36d5c82210b0,"Topology control in nitrile-functionalized silver(I)–N-heterocyclic carbene complexes: Synthesis, molecular structures, and in vitro anticancer studies",
9573,c5916cc6-0164-455d-add6-24329f9d4167,Social Inoculation and the Extinguishing Effects of Pediatric Medical Camps: Proposing a Framework for the Other 51 Weeks,
1670724515,c64a26c4-64f9-40f0-8dc7-5bdbf28785e3,Flaunted Transcripts Shaming Elites and Interrogating Domination in Bihar,
8878,c6986485-eb7e-454c-a7fe-3ffddda65a0f,Impact de la symbiose ectomycorhizienne dans l'adaptation des plantes aux stress nutritif et salin:caractérisation et rôle de canaux potassiques chez le champignon modèle Hebeloma cylindrosporum,
90213,c6ed7e1e-6487-44f0-b5c7-6e1736d8be16,"Towards Sustainable Good Health and Well-being, The Role of Health Literacy",
8564056,c6f2505f-e7cf-4ec5-9a6e-97ae4dc7b774,eLife Assessment: Neuropeptide Bursicon and its receptor mediated the transition from summer-form to winter-form of Cacopsylla chinensis,
29012,c725ea80-dc93-447e-9f2d-4e1392b51373,Three-dimensional Numerical Simulation and Research of CO_2 Arc Welding Temperature Field,
3627,c79d3b29-7dff-4b50-a574-b3fbd580c269,"Critical Perspectives on Representation, Equity, and Rights Developing a Comparative Politics of Environmental Justice",
662528,c7cd9dc3-2917-4ae1-a997-a964ff2a28f8,Soil sedimentology at Gusev Crater from Columbia Memorial Station to Winter Haven,
736529,c8a852c5-7fcc-4157-ac9c-1189e19dd957,Youth Engagement in Transforming the Food System to Address Malnutrition in the Philippines,
5463,c91eccc1-b462-421e-8d30-d075f54c883d,"The Whooping Crane, the Platte River, and Endangered Species Legislation",
5004377118,c98f4925-c410-418f-a941-323085290671,,
7983754,c9a0d100-c707-4301-b6a1-5fd492fc9188,"Blue-collar Hollywood: liberalism, democracy, and working people in American film",
557011,c9b808d5-0636-4b04-b243-e8a75368e5d0,Acknowledgements,
71832,cb1ad961-32f6-4067-aa76-fe485e694e35,Lucilia sericata’nın Lucimycin Geninin Moleküler Karakterizasyonu,
626862,cba8dfd1-c24c-47e7-86ff-1ae9da5b1988,The lungs in ankylosing spondylitis,
89944,cbba4511-e155-48b2-bbb1-b40c319f32d3,,
61969995,cbbf4d76-62f4-41bf-9326-731cb041e8ad,,
252150686,cc466fd6-69a5-413d-8c63-4f6cdc88f5ff,Environmental Analysis on Urban Transportation Problem of Developing Countries Arising from Model Reference Adaptive Theory,
5996,ccb24fb6-538e-4ca7-975e-4633cfbe5547,Influence of spraying by suspended dry yeast bread and soaked licorice root and salsalic acid to resist fungus Sclerotinia sclerotiorum on eggplant,
86432922,cccee4d6-5977-4848-9f66-d7151ec3cad5,2134 Evidence based medicine – a FORCE for environmental sustainability,
159310640,cd3ce109-45f5-4862-be27-d62ea40e5903,Targetable photoactivalable drugs. 3. In vitro efficacy of polymer bound chlorin e6 toward human hepatocarcinoma cell line (PLC/PRF/5) targeted with galactosamine and to mouse splenocytes targeted with anti-Thy 1.2 antibodies,
68323,cd7e677e-1a73-4e3f-af56-bcd01d175ab5,The Optimum Seeking and Overall Planning Model of the Reconstructions of Private Enterprises in Wen Chuan Post-Earthquake,
306674619,cdb0021f-417f-4e5e-be33-9be3a8725d59,The Italian Renaissance Economy (1250-1600),
86824372,cdb14e29-e9bc-44db-861f-ffc3fe1d5872,Regime Interaction and Climate Change,
171614,cdb4dfe9-a427-49ab-b025-f9a8e286bf68,,
4442548869,ce6f8eb3-286e-474d-8109-a51abd0b9986,Perceptions of volcanic air pollution and exposure reduction practices on the Island of Hawai‘i: Working towards socially relevant risk communication,
893154889,ce8c2f1f-e2c1-4108-9317-007c01a9cca6,Youth and Political Violence in India: A Social Psychological Account of Conflict Experiences from the Kashmir Valley,
508058,cea99bb0-dd14-4fba-b057-02045d1de8c4,DISPLACE-Med (DISPLACE 2026),
184944662,ceae86b1-280d-4562-a66f-a7f0f88197ae,The Veblen effect revisited: literature and empirical analyses,
7589,ceb863c4-9c62-4c6a-ba9b-3773b3acccff,,
884154561,cebde748-1fac-48d5-b225-206fa2ac0822,Effect of the β-glucan from Lentinus edodes on colitis-associated colorectal cancer and gut microbiota,
1695920947,cf0b9a33-9ed9-444b-af1c-66c1b3611deb,Modeling Spongy Moth Forest Mortality in Rhode Island Temperate Deciduous Forest,
2428501479,cf32675b-3f74-449e-816a-d6c24257f55e,Inspection on Stability of Lianhuaqingwen Capsule,
1748642855,cf821f56-aebd-4bf4-a304-8c71cbdebeb7,A new dilute Mg–Mn–Al alloy with exceptional rollability and ductility at room temperature,
8160,cfc15fd1-dd57-4602-8ac9-8e38f60ccdab,Impact of Internship Program on Engineering and Technology Education in Ethiopia: Employers’ Perspective,
890911080,cfdbeebe-a3aa-4732-a6d4-099cbd0c4780,An examination of the factors that influence identification and acculturation,
24714391,d012a632-9749-4d03-827d-9af94781a040,The role of biotic and abiotic cues in stimulating aggregation by larval cane toads (<i>Rhinella marina</i>),
70007,d01754ff-dc81-4f06-886f-64118d26b02b,Biology and potential clinical implications of tissue inhibitor of metalloproteinases-1 in colorectal cancer treatment,
3031,d08f0fc6-0718-443a-bdb5-a8706f60822c,Spatial and Functional Dynamics of Suburban and Rural Zones in the Kyiv Metropolitan Area amid Global and Military Challenges,
742549264,d167dc75-3ae0-4bda-87f5-cfaf0de7f21d,Reply on RC1,
86085,d174e4d7-8e65-4a1f-b887-ec4bf0882322,"Solid Wastes Composition and Generation in Selected Hotels at Aba and Umuahia, Abia State, Nigeria",
284241086,d17df450-afa6-427d-91f3-f7dd3b5c42bd,Antifungal Coatings of ZnCu-chitosan in the Preservation of Tomatoes Infected with Rhizopus sp. at Room Temperature,
2535278007,d1f57496-358d-4b91-96bc-2efab5c67044,Simultaneous removal of manganese and ammonium nitrogen from mine water using sodium hexametaphosphate modified natural zeolite loaded by 3D MnOx,
3016,d208f946-3df3-467c-96ee-0d49cded4398,The hydration characteristics of bentonite buffer barrier after joint sealing,
2808237165,d22ee256-7dde-4360-b844-9f8fd14dd684,PERANAN SELF REGULATION DI TENGAH KONSTELASI INDUSTRI MEDIA PADA HARIAN REPUBLIKA,
1669761,d25fb0e3-9a35-43db-8ac4-5c48cf7bc749,Applying the Ecosystem Service Concept to Waterborne Transport Infrastructure,
550989,d2765239-eb9f-4b6b-9ae7-7266e7354a80,A new screening program for the detection of amblyopia and other early visual disorders in toddlers and preschool children,
551577,d2b4f772-df12-41c3-a4d2-0f45cddf6b6c,Impact of pore-pressure on the recovery efficiency from CO&lt;inf&gt;2&lt;/inf&gt;-methane displacement experiments,
82468397,d3150bf1-04e1-4841-95d3-2ff9a3d979e2,Using genetic research to inform imperiled and invasive species management,
6161,d3559cf5-3f26-4486-8abf-610f38ab16f3,On the nature and attribution of severe droughts in the Amazon and Orinoco River basins in 2023 and 2024,
343159573,d369c1a8-7241-4261-a004-4dc8c90713e8,STUDI ETNOBOTANI PEMANFAATAN TUMBUHAN PEKARANGAN MASYARAKAT KELURAHAN TIRTAJAYA KECAMATAN SUKMAJAYA KOTA DEPOK,
992511659,d401b83e-5e2e-4926-9b62-f8635f71bd41,,
2349,d41fc187-5ca0-4f7b-83f2-1997b8eb2cd2,COVID-U,
654079943,d447a49c-ef61-441d-ac37-aa32b3da11d4,Illustrations of Exceptional Symptoms and Examples of Rare Forms of Disease,
9502,d473c9d2-e64d-4ca2-8404-aed5fd940ce4,Environmental systems and societies : course companion,
409870969,d49f4827-a92d-414c-9954-1004e2ffa225,Pathfinding for Disaster Emergency Route Using Sparse A* and Dijkstra Algorithm with Augmented Reality,
422642485,d53b6684-0dbb-43f7-bc91-a5387b1e3327,Carbon nanotubes-water between stretchable rotating disks with convective boundary conditions: Darcy-Forchheimer scheme,
67041,d592b3cb-903c-4eac-852a-cde640449127,Human Factors Affecting the Adoption of Healthcare 4.0,
857972280,d5c5e8dc-b26d-42b8-92ba-bb57a2edc2a1,System Dynamics Approaches and Collective Action for Community Health: An Integrative Review,
